poicode,day_type,total_count,total_estimated_visit
POI_IND_9999_0x3be7b1cb5795e515:0x4a30c8d76f482b9f,weekday,447,11069.0
POI_IND_9999_0x3be7bd2039090abd:0xf9fffca28d27ca07,weekday,81,1741.0
POI_IND_9999_0x3be7bd2039090abd:0xf9fffca28d27ca07,weekend,41,718.0
POI_IND_9999_0x3be7b02a38855ec1:0x6ba29a8e333bd159,weekday,43,1072.0
POI_IND_9999_0x3be7cf568a821f09:0xf47578e29eb289b2,weekday,168,8525.0
POI_IND_9999_0x3be7cf583d3cb7c7:0xe56ab24270115347,weekday,281,11964.0
POI_IND_9999_0x3be7b65ae6d3a897:0x2d76252043ce5aef,weekend,168,5689.0
POI_IND_9999_0x3be7b783bc4573bb:0xefc55e89c644aaf9,weekend,135,4965.0
POI_IND_9999_0x3be7b06af48b4ff5:0xf3710589f82ae7a8,weekend,118,4061.0
POI_IND_9999_0x3be7b75eb43cd253:0x215dae572936396e,weekend,135,4740.0
POI_IND_9999_0x3be7b7f2ce5c1d2b:0xc1c9aace5a3c5c5d,weekend,342,11406.0
POI_IND_9999_0x3be7b7604df9db1d:0x34c1b76409394126,weekend,988,22906.0
POI_IND_9999_0x3be7c3828efd4d4f:0x8199c5ec94dfbc36,weekend,40,1122.0
POI_IND_9999_0x3be7b05c0eec0e5d:0x7bc223270b2a3c72,weekday,889,22598.0
POI_IND_9999_0x3be7c3e79fbfd255:0x6a4703f8e0fd0457,weekend,36,841.0
POI_IND_9999_0x3be7b02e0653210b:0x9e60bedfa41c50b6,weekend,34,1602.0
POI_IND_9999_0x3be7b16713687cc3:0x16eb9c1cb083bf42,weekend,53,3071.0
POI_IND_9999_0x3be7b7c73257583b:0x7bd3fb240327cd9,weekday,152,4514.0
POI_IND_9999_0x3be7b7c73257583b:0x7bd3fb240327cd9,weekend,73,2194.0
POI_IND_9999_0x3be7b9275ea3e8ff:0x927c1695ba05bf1c,weekday,255,9276.0
POI_IND_9999_0x3be7b10053817533:0xa11ea6b87462db56,weekday,152,3920.0
POI_IND_9999_0x3be795000bdfa391:0xf5f9eda944870cad,weekday,1,1.0
POI_IND_9999_0x3be7b905e82a78b3:0xbad11322f2d2bd8,weekday,45,1916.0
POI_IND_9999_0x3be7b905e82a78b3:0xbad11322f2d2bd8,weekend,17,112.0
POI_IND_9999_0x3be7bec036b0f7d3:0x85be86624344465d,weekend,9,599.0
POI_IND_9999_0x3be7b0468cc6981d:0xde248081f660a41e,weekend,33,2054.0
POI_IND_9999_0x3be7b742f375bc37:0xf2ca27a496a06b0b,weekday,89,5116.0
POI_IND_9999_0x3be7c9002a3a0b57:0x38bf07d2b19236d3,weekday,91,3422.0
POI_IND_9999_0x3be7c61e4a408a41:0x5aa088dfc7864ffe,weekday,165,6604.0
POI_IND_9999_0x3be7b9e1b699b10d:0x4b89356402ac0a63,weekday,301,13830.0
POI_IND_9999_0x3be7b9e600e192c7:0xcf1ef093ae6db9cc,weekend,296,9590.0
POI_IND_9999_0x3be7c91699e07137:0x13291b15bb71f44,weekday,148,7371.0
POI_IND_9999_0x3be7c7c7acb51031:0x33ebe32308810bba,weekend,294,14381.0
POI_IND_9999_0x3be795781e6af931:0x4e607391d0928a6a,weekday,64,2291.0
POI_IND_9999_0x3be7c3bd9ac49973:0x61c6d0c6b87a86e8,weekday,139,2347.0
POI_IND_9999_0x3be7cedb5fcebfdd:0x33b836b26dca8542,weekday,188,7398.0
POI_IND_9999_0x3be7cedb5fcebfdd:0x33b836b26dca8542,weekend,91,3263.0
POI_IND_9999_0x3be7c9cfa156b279:0xff7cb66c09171b99,weekday,209,4616.0
POI_IND_9999_0x3be7c9cfa156b279:0xff7cb66c09171b99,weekend,59,1831.0
POI_IND_9999_0x3be7c7898f61250f:0x6feb80511aae694d,weekday,170,6823.0
POI_IND_9999_0x3be7b72767abcd71:0x4e3236064c02bb46,weekend,287,7194.0
POI_IND_9999_0x3be7c926bb0a01c1:0xcf070960bb8e230d,weekend,36,1533.0
POI_IND_9999_0x3be7b7acd5b733ed:0x493e271ad9deec95,weekday,174,9804.0
POI_IND_9999_0x3be7b7b421b68c0f:0x17a2007a72423130,weekend,47,1843.0
POI_IND_9999_0x3be79381a41f8eb5:0x3de0eaac47a52be0,weekday,299,7054.0
POI_IND_9999_0x3be7b0f39c50a7a1:0x51356f4b625cd493,weekday,66,1147.0
POI_IND_9999_0x3be7ce11c24417b9:0x47acdfda1c7321ad,weekday,185,7129.0
POI_IND_9999_0x3be7ce11c24417b9:0x47acdfda1c7321ad,weekend,56,2764.0
POI_IND_9999_0x3be7d1240667dbd7:0x5c1af0bef5298072,weekend,65,1662.0
POI_IND_9999_0x3be7d1436c95fa97:0x79354ca843b9d1cf,weekday,25,2154.0
POI_IND_9999_0x3be7d1436c95fa97:0x79354ca843b9d1cf,weekend,5,302.0
POI_IND_9999_0x3be7cef644fed911:0xbbef2cc6aa52ba3e,weekday,102,3317.0
POI_IND_9999_0x3be7b65b2026b4a5:0xc3179d1bedce65b6,weekday,132,5623.0
POI_IND_9999_0x3be7b862294be87f:0xb9f3872a829f1d1e,weekend,23,1222.0
POI_IND_9999_0x3be7b862294be87f:0xb9f3872a829f1d1e,weekday,93,5306.0
POI_IND_9999_0x3be7b8642c7e1c47:0xef37ab6fe913663,weekend,137,4825.0
POI_IND_9999_0x3be7c86a851b641b:0x4d013b2cf566b1bf,weekday,131,5943.0
POI_IND_9999_0x3be7c86a851b641b:0x4d013b2cf566b1bf,weekend,69,3179.0
POI_IND_9999_0x3be7b65ae14321b7:0x59a9c2e0c4adb8c6,weekday,155,7640.0
POI_IND_9999_0x3be7c9ccaf4920d9:0x2b69972f54f4e6ff,weekday,146,4294.0
POI_IND_9999_0x3be7b76207f582f1:0x157bbf5b67832f2b,weekend,29,1222.0
POI_IND_9999_0x3be7b76207f582f1:0x157bbf5b67832f2b,weekday,80,2852.0
POI_IND_9999_0x3be7cff12a2207d5:0x73b3f5df0615e537,weekday,186,6448.0
POI_IND_9999_0x3be7b02a67fbdee5:0x942d69b7e0c3fc40,weekday,950,28539.0
POI_IND_9999_0x3be79391255d2f4f:0xb7c5e850905fc05,weekday,60,2113.0
POI_IND_9999_0x3be7c3b3860ffe95:0xc42a5c7425115866,weekend,2,21.0
POI_IND_9999_0x3be7b04de37076d7:0xefe141bbbccc2862,weekend,37,675.0
POI_IND_9999_0x3be795dc19419b8d:0xecefddfe5566ea37,weekend,25,810.0
POI_IND_9999_0x3be796273e8fd879:0x80065544b215c40b,weekend,65,3321.0
POI_IND_9999_0x3be7b7164fe869c9:0xd9f8da3f36eb3c2d,weekend,26,862.0
POI_IND_9999_0x3be7c88d0446cd13:0x8a7b82d9ffc466fd,weekend,53,1480.0
POI_IND_9999_0x3be7b798421508af:0x70ef108942166b47,weekend,37,2178.0
POI_IND_9999_0x3be7b798421508af:0x70ef108942166b47,weekday,99,3273.0
POI_IND_9999_0x3be7d1a1a34425bb:0xb6ff2ecd1f987fad,weekday,1175,30206.0
POI_IND_9999_0x3be7d1a1a34425bb:0xb6ff2ecd1f987fad,weekend,301,7269.0
POI_IND_9999_0x3be793b0b79d34af:0x5c32e82f531307fd,weekend,3,163.0
POI_IND_9999_0x3be7945c112eab5f:0xb0922b11a4b66d54,weekend,93,2459.0
POI_IND_9999_0x3be797178b0f5e23:0x8ec07e78f71c1d1e,weekend,491,6261.0
POI_IND_9999_0x3be7955e60e3ddf3:0x230b8297602b6351,weekday,52,1703.0
POI_IND_9999_0x3be7c88440000013:0xb0b54b9dee8b1510,weekend,446,17367.0
POI_IND_9999_0x3be7c9bbd1072bbd:0x44a0ca9f7b9665db,weekend,788,24062.0
POI_IND_9999_0x3be7c99824616e79:0x943f749fba76c05e,weekday,40,1753.0
POI_IND_9999_0x3be7c99824616e79:0x943f749fba76c05e,weekend,13,404.0
POI_IND_9999_0x3be7c9b5d31e4e9f:0xa66a663540b8ca49,weekday,25,1474.0
POI_IND_9999_0x3be7b7988ef2fbd5:0xab6356f1720ad8f6,weekend,404,7983.0
POI_IND_9999_0x3be7c6019121bf75:0x215a99fc195d6e41,weekday,54,2194.0
POI_IND_9999_0x3be7c9575e031b9b:0x6a50e8493695fb4d,weekday,153,5271.0
POI_IND_9999_0x3be7c3de38a349e9:0x7cc04450b39c6969,weekday,15,355.0
POI_IND_9999_0x3be7cf21727d5445:0x4f10a651c59017df,weekday,112,2847.0
POI_IND_9999_0x3be7c359eddc6635:0x74ddadc6dd2faafc,weekend,34,638.0
POI_IND_9999_0x3be7c359eddc6635:0x74ddadc6dd2faafc,weekday,96,1510.0
POI_IND_9999_0x3be7958f9ab7b1e3:0x74ee3770a285196a,weekend,54,556.0
POI_IND_9999_0x3be7b9273aa3419b:0x7cd2954ff8c7aeaa,weekend,70,3534.0
POI_IND_9999_0x3be7c93f1d80cd7f:0x2ff095a088915d81,weekend,82,4064.0
POI_IND_9999_0x3be7b7c7edc8c9bb:0x33016b570a7ce543,weekday,51,3082.0
POI_IND_9999_0x3be7c94709994f15:0xbbc0becf5b6d3c1a,weekday,52,636.0
POI_IND_9999_0x3be7b10040a9bd53:0x8ec5f2e0dcc750b0,weekday,320,14478.0
POI_IND_9999_0x3be7cf5650e2d933:0xbd9e1443c3f1f0b3,weekday,224,9025.0
POI_IND_9999_0x3be7cf5650e2d933:0xbd9e1443c3f1f0b3,weekend,151,5512.0
POI_IND_9999_0x3be7c93183138d3f:0x8e132f773c4ca9a8,weekday,154,6457.0
POI_IND_9999_0x3be7b93d1b249ccb:0x56bd960a97c7a4f,weekend,508,15104.0
POI_IND_9999_0x3be7c9fdad56933d:0x739ae124c324076e,weekend,81,2665.0
POI_IND_9999_0x3be7c90061457b6d:0x73d3f267c61c98b2,weekend,14,801.0
POI_IND_9999_0x3be7b12e479f614b:0xd78d69252b5a1a11,weekday,61,4023.0
POI_IND_9999_0x3be7b12e479f614b:0xd78d69252b5a1a11,weekend,43,2446.0
POI_IND_9999_0x3be7b124c4f5cc4d:0xb9051297ea55ea67,weekday,101,4771.0
POI_IND_9999_0x3be7b124c4f5cc4d:0xb9051297ea55ea67,weekend,45,2450.0
POI_IND_9999_0x3be7d17a54072cef:0x854a618ec44c3c59,weekend,55,2134.0
POI_IND_9999_0x3be7c830efe67973:0x580ec1f4abf43154,weekday,114,3003.0
POI_IND_9999_0x3be7c830efe67973:0x580ec1f4abf43154,weekend,38,1939.0
POI_IND_9999_0x3be7c9b150a7ce7b:0x5c608d2c4abba640,weekday,87,3721.0
POI_IND_9999_0x3be7b7a8ffdc7ea9:0x745ef84d7f68a893,weekend,29,1431.0
POI_IND_9999_0x3be7b7a8ffdc7ea9:0x745ef84d7f68a893,weekday,133,6830.0
POI_IND_9999_0x3be7b7c1622fec41:0xf75242a519362628,weekday,95,3929.0
POI_IND_9999_0x3be7c880b480a43f:0xa2f174aacdb20e86,weekend,150,7317.0
POI_IND_9999_0x3be7c880b480a43f:0xa2f174aacdb20e86,weekday,300,15399.0
POI_IND_9999_0x3be7b7a75ea079dd:0x4af49888afc6c4b2,weekend,1157,36342.0
POI_IND_9999_0x3be7c7cb51e4b769:0x1cee401cf755899f,weekend,97,4144.0
POI_IND_9999_0x3be7b6229776d285:0x228c1af336ec1309,weekend,80,4027.0
POI_IND_9999_0x3be7c872bc7043df:0x6e061bfbe36e27a6,weekend,81,3600.0
POI_IND_9999_0x3be7c9c85fba2775:0xe609b548bf4f3787,weekend,23,1129.0
POI_IND_9999_0x3be7c80f74b9250f:0x6c84c00381cf808b,weekend,357,6839.0
POI_IND_9999_0x3be7b13e2bf85bbf:0x229a7ba79cbc8738,weekend,242,10985.0
POI_IND_9999_0x3be7b13e2bf85bbf:0x229a7ba79cbc8738,weekday,437,17434.0
POI_IND_9999_0x3be793819ccf6201:0xb0c76d50eeb4350a,weekday,97,2890.0
POI_IND_9999_0x3be793819ccf6201:0xb0c76d50eeb4350a,weekend,59,2645.0
POI_IND_9999_0x3be7936b19b89e0d:0x944e719820b21232,weekend,11,281.0
POI_IND_9999_0x3be7bd9b43a4c485:0x513ceb6459002bd1,weekend,28,691.0
POI_IND_9999_0x3be797a446d384c3:0xe4879f3892438773,weekend,270,7214.0
POI_IND_9999_0x3be7bf006905aeb1:0x55710357e4eca1e5,weekend,69,1040.0
POI_IND_9999_0x3be7b9347377f5d3:0x588e04a05fb6e6a5,weekday,213,9282.0
POI_IND_9999_0x3be7c1358611df07:0xa62b93447eeb3c0e,weekend,17,577.0
POI_IND_9999_0x3be7c12367d2ba57:0x8fd235a7bc25cfac,weekday,199,3838.0
POI_IND_9999_0x3be7c12367d2ba57:0x8fd235a7bc25cfac,weekend,90,1837.0
POI_IND_9999_0x3be7c3c3307931df:0xb43e5f553426395b,weekend,150,855.0
POI_IND_9999_0x3be7b0f39d8f94b3:0xc747bc104d9b2514,weekday,82,3124.0
POI_IND_9999_0x3be7b1d20780a709:0x5a93f4c7850b055a,weekday,205,5176.0
POI_IND_9999_0x3be7e9109396612b:0x966cae4107dc60a0,weekend,144,388.0
POI_IND_9999_0x3be7c137544b15f1:0xc370b711f2e50540,weekday,59,1682.0
POI_IND_9999_0x3be7c137544b15f1:0xc370b711f2e50540,weekend,17,264.0
POI_IND_9999_0x3be795980eda3f89:0x6fa89b9986935498,weekday,70,903.0
POI_IND_9999_0x3be7bb95216da195:0xd0855ca4091826ba,weekend,105,3671.0
POI_IND_9999_0x3be7ce11f86e09b3:0x7d50a8a335537da0,weekday,159,5961.0
POI_IND_9999_0x3be7d1c34895ab79:0x22b1c0dca90c51e3,weekday,128,6020.0
POI_IND_9999_0x3be7c9149f41a6bb:0x74665fccd70273bc,weekday,3,171.0
POI_IND_9999_0x3be7c91bdfb828cd:0x2aa41d9490bb7db5,weekend,60,2960.0
POI_IND_9999_0x3be7b7a012f3c535:0x597fbfc1dbca7512,weekday,2920,78598.0
POI_IND_9999_0x3be7b7a012f3c535:0x597fbfc1dbca7512,weekend,1503,40998.0
POI_IND_9999_0x3be7c93e67737047:0x403c5cb89a340e76,weekday,215,9403.0
POI_IND_9999_0x3be7b701648ae499:0x9a30184a91233be3,weekend,33,2132.0
POI_IND_9999_0x3be7b701648ae499:0x9a30184a91233be3,weekday,139,6281.0
POI_IND_9999_0x3be7b85e5f761c6b:0x77c5c2ab7f59d2e6,weekend,220,7788.0
POI_IND_9999_0x3be7c9dbadb09d39:0x969fb64e4b924906,weekday,125,3897.0
POI_IND_9999_0x3be7b12b52ac6b5b:0x642ef4204d26f4b1,weekend,197,8311.0
POI_IND_9999_0x3be7c9c03053fe57:0x1931cf470d26ecc7,weekday,103,4527.0
POI_IND_9999_0x3be7b6e2b939e1af:0xc91fbaff4c2bf8b4,weekday,98,2695.0
POI_IND_9999_0x3be71da6abb3b1c9:0xb9a32d4f572b97a,weekday,47,1835.0
POI_IND_9999_0x3be7aec0fadbda89:0xf5ee528d749aab1c,weekday,926,21785.0
POI_IND_9999_0x3be7a8c250b6be4f:0x75cc93cdd0e3760e,weekday,795,30689.0
POI_IND_9999_0x3be7ce0d5b1aacbd:0x2aab05eedf042fbb,weekday,346,12653.0
POI_IND_9999_0x3be7d10696e478ed:0x23466f98316a0d4e,weekday,62,2190.0
POI_IND_9999_0x3be7d10696e478ed:0x23466f98316a0d4e,weekend,9,695.0
POI_IND_9999_0x3be7cf9d2a9cee07:0x85aec37b12cab58a,weekend,291,8584.0
POI_IND_9999_0x3be7cf29c0d30255:0xde19efed6b31b244,weekday,121,4060.0
POI_IND_9999_0x3be795a339985e1f:0x83e52bfb2395070b,weekend,441,4454.0
POI_IND_9999_0x3be797fc89aa6375:0xbddf22f5a1103fa4,weekend,8,406.0
POI_IND_9999_0x3be7c9a19e149143:0xa673e7bd894b0401,weekend,48,1955.0
POI_IND_9999_0x3be7b745c8a1b043:0xb7ff9a28e8d781c3,weekend,261,7054.0
POI_IND_9999_0x3be7c91fd051de1d:0x6b24fc9ab779ee6e,weekend,47,2405.0
POI_IND_9999_0x3be7b6034770c06f:0x91663497eab95a48,weekday,29,1319.0
POI_IND_9999_0x3be7b732afe88cb1:0xe649fd05aaa1d14a,weekday,130,5707.0
POI_IND_9999_0x3be7c927c779e91f:0x8787f3c14789db71,weekday,52,2311.0
POI_IND_9999_0x3be7d1c0fb6b23a9:0x1ccd311198f0c5a2,weekend,89,3759.0
POI_IND_9999_0x3be7d1c0fb6b23a9:0x1ccd311198f0c5a2,weekday,130,6832.0
POI_IND_9999_0x3be7c30078daa8af:0x8f0d4a0788750c6d,weekday,216,3614.0
POI_IND_9999_0x3be795dbb9691b91:0x68ccd8db4b13fd13,weekday,150,2510.0
POI_IND_9999_0x3be7941719eecd31:0x24a2aad7fe2adfc5,weekday,109,4436.0
POI_IND_9999_0x3be7bd8ac8de8371:0xc771e097bd08910b,weekday,202,8732.0
POI_IND_9999_0x3be7bd8ac8de8371:0xc771e097bd08910b,weekend,80,3471.0
POI_IND_9999_0x3be7d1da3afdb27f:0xe0781a662aed053d,weekend,61,2290.0
POI_IND_9999_0x3be7cfaa127c8f61:0x767372fa60f754b2,weekend,45,2458.0
POI_IND_9999_0x3be7b77190a1ffdf:0xed831765e4473149,weekday,169,5248.0
POI_IND_9999_0x3be7c972a10ce2bf:0xd048a2ab79a10b35,weekday,284,12152.0
POI_IND_9999_0x3be7c972a10ce2bf:0xd048a2ab79a10b35,weekend,147,6457.0
POI_IND_9999_0x3be7b1eb203695ff:0x550430ddbf42c804,weekday,1046,26600.0
POI_IND_9999_0x3be7c9984340fa9b:0x242435186a314311,weekend,17,381.0
POI_IND_9999_0x3be7b16da5e4b8b5:0xef4a28970af8f10a,weekday,369,19629.0
POI_IND_9999_0x3be7c8275b76bb2b:0x74cd690feb5926c0,weekend,63,3574.0
POI_IND_9999_0x3be7b336d0850a71:0x57193d5c1568edf4,weekend,10,400.0
POI_IND_9999_0x3be7bb6d9639a055:0xfb42eb7e0c26e0a7,weekday,23,924.0
POI_IND_9999_0x3be7c146f9bf8c8d:0xddfb47797fb3883d,weekday,30,480.0
POI_IND_9999_0x3be7b1660dc4cfe9:0x7a19120bf550ef80,weekday,243,8623.0
POI_IND_9999_0x3be7b1660dc4cfe9:0x7a19120bf550ef80,weekend,107,4441.0
POI_IND_9999_0x3be79925c5017447:0xe81088983dcc8863,weekday,6,238.0
POI_IND_9999_0x3be7c83640be1427:0x66a11c178cdc3396,weekend,33,1304.0
POI_IND_9999_0x3be7c86d106ecde3:0x28cf20dba037b46a,weekend,42,1759.0
POI_IND_9999_0x3be7c962477f5c21:0x6eb1dab0627acbd8,weekend,35,1371.0
POI_IND_9999_0x3be7b8fbd5f92d2f:0xbcd3d502efdb4de6,weekend,166,5672.0
POI_IND_9999_0x3be7e9fdb479e83d:0xe7552c1e98c1efea,weekend,59,1371.0
POI_IND_9999_0x3be7d1db86cb7aa7:0x950b65f21118600b,weekday,24,1430.0
POI_IND_9999_0x3be7bbcf848c77a5:0x4c1790f834e2256c,weekday,51,3349.0
POI_IND_9999_0x3be7bbcf848c77a5:0x4c1790f834e2256c,weekend,21,1082.0
POI_IND_9999_0x3be7c11f070059a7:0x27b655a2b78920c6,weekend,72,1619.0
POI_IND_9999_0x3be7cf4dd79976a3:0x8ae15efc7345357e,weekend,79,2352.0
POI_IND_9999_0x3be7d1d98eead881:0x7cc1a5550de388f6,weekday,122,5513.0
POI_IND_9999_0x3be7b7f425f686f5:0xe04b1352c83346fc,weekend,11,489.0
POI_IND_9999_0x3be7b3de7d41c811:0xc123c735c9b3ca74,weekday,4,4.0
POI_IND_9999_0x3be7b3de7d41c811:0xc123c735c9b3ca74,weekend,3,102.0
POI_IND_9999_0x3be7c90029a90c85:0xa61ecb45ec9374f5,weekday,74,2494.0
POI_IND_9999_0x3be7cf9757ef9283:0x703616f751b735a6,weekday,271,11222.0
POI_IND_9999_0x3be7cf9757ef9283:0x703616f751b735a6,weekend,62,2999.0
POI_IND_9999_0x3be7d100a0c754ad:0x22b5205d73f42312,weekday,35,1182.0
POI_IND_9999_0x3be7b9d440291ba9:0xca8902d12f55df75,weekday,121,8505.0
POI_IND_9999_0x3be7b08a902caf25:0x80244a6c83fd606b,weekend,32,1402.0
POI_IND_9999_0x3be795644c911b33:0x12cfa540daa19f1,weekday,169,1729.0
POI_IND_9999_0x3be7c99fce541413:0x664b6f3a94e3fdf2,weekend,31,1483.0
POI_IND_9999_0x3be795013737631b:0xe6901270fa9d1ff6,weekend,2,87.0
POI_IND_9999_0x3be797ef42e4eff3:0x2b82736be5866b0e,weekend,4,103.0
POI_IND_9999_0x3be7cefd98002ccf:0x768a191e1d6413e2,weekday,688,21623.0
POI_IND_9999_0x3be7bf8960971a95:0xf4ba01f918ea1384,weekday,178,4832.0
POI_IND_9999_0x3be7b08a855deeeb:0xa8f33ca7aa12562f,weekend,114,6046.0
POI_IND_9999_0x3be7bed2ba155545:0x23d8ecbd59af069,weekend,58,2918.0
POI_IND_9999_0x3be7b9d2d4f56bed:0x4f96ca1879360691,weekday,201,9209.0
POI_IND_9999_0x3be7b9d2d4f56bed:0x4f96ca1879360691,weekend,87,3662.0
POI_IND_9999_0x3be7b02f1494195d:0xc8521194c8e6dc9b,weekday,580,17032.0
POI_IND_9999_0x3be7c9c90a4ab9ad:0x392a6b2e98662790,weekday,217,8245.0
POI_IND_9999_0x3be7ced14218f28b:0x8074e2db40855e2f,weekend,181,5991.0
POI_IND_9999_0x3be7b1bce5890f0b:0x73dc2520546b6923,weekend,300,9228.0
POI_IND_9999_0x3be7b876e371b68b:0xcf98e6d28c5d2c18,weekend,106,3597.0
POI_IND_9999_0x3be7c75edc293857:0xd505717afda3ff16,weekend,49,2014.0
POI_IND_9999_0x3be7b7f73675c153:0x20521257020eaff,weekend,48,2714.0
POI_IND_9999_0x3be7c80e4557b8c5:0xc9f3453625967182,weekday,21,612.0
POI_IND_9999_0x3be7b15ca8550253:0xfe1a4dbc8ece8310,weekday,577,17557.0
POI_IND_9999_0x3be7cf568a821f09:0xf47578e29eb289b2,weekend,61,3681.0
POI_IND_9999_0x3be7b6f0d1e8ac9d:0x449a92aa8c0d528d,weekend,107,3690.0
POI_IND_9999_0x3be7b63c9b326155:0x5386f3d95c059048,weekday,113,3019.0
POI_IND_9999_0x3be7b63c9b326155:0x5386f3d95c059048,weekend,20,272.0
POI_IND_9999_0x3be7c9e12b6d09bb:0x30f09bd486beaa4,weekday,198,8366.0
POI_IND_9999_0x3be7c9e12b6d09bb:0x30f09bd486beaa4,weekend,72,2666.0
POI_IND_9999_0x3be7c863e8557381:0xb31b6fd19a1dfff4,weekend,60,2071.0
POI_IND_9999_0x3be7b7e9573a0cad:0x8e8d6e5717ee7be1,weekday,172,5939.0
POI_IND_9999_0x3be7b6379aaaaaab:0x204c9175902277cb,weekday,215,5813.0
POI_IND_9999_0x3be7b6379aaaaaab:0x204c9175902277cb,weekend,110,3056.0
POI_IND_9999_0x3be7c9a143ffa273:0xec5689473e7a6de6,weekend,141,4435.0
POI_IND_9999_0x3be7c9a6fd005a73:0x1f422c75c6212f4c,weekday,190,10182.0
POI_IND_9999_0x3be7c96f0849c345:0x6e0276cc57b4b0ab,weekday,93,5398.0
POI_IND_9999_0x3be7b13affffffff:0xf22dcacfcf21cbfa,weekend,835,29013.0
POI_IND_9999_0x3be71cc297535fb5:0xd94ee337fd90f816,weekend,519,6925.0
POI_IND_9999_0x3be7c9a2a9fa620b:0x6d4348a182244a0e,weekend,66,2091.0
POI_IND_9999_0x3be7b75eb43cd253:0x215dae572936396e,weekday,375,15836.0
POI_IND_9999_0x3be7b75f0c709e65:0x166fcd59a9d4c1be,weekday,86,4640.0
POI_IND_9999_0x3be7b64c2ea3d18b:0xedbc64de46889c9b,weekend,117,5375.0
POI_IND_9999_0x3be7b7f2ce5c1d2b:0xc1c9aace5a3c5c5d,weekday,860,28829.0
POI_IND_9999_0x3be7bd090f57aaf5:0xeb2eb27d5ec9e69d,weekend,253,4364.0
POI_IND_9999_0x3be7c3584ecde8b1:0xfd9d2123a56dd318,weekend,210,5622.0
POI_IND_9999_0x3be7c3e79fbfd255:0x6a4703f8e0fd0457,weekday,50,1083.0
POI_IND_9999_0x3be7ede0c0d5f28d:0x8e4447350c0dcad0,weekend,92,3528.0
POI_IND_9999_0x3be7ede0c0d5f28d:0x8e4447350c0dcad0,weekday,216,8115.0
POI_IND_9999_0x3be7b16713687cc3:0x16eb9c1cb083bf42,weekday,60,3739.0
POI_IND_9999_0x3be7b707d17e69c1:0x24225f696faafac2,weekend,313,8041.0
POI_IND_9999_0x3be7c99bc873d559:0xdcbe3f734bfda958,weekday,142,4883.0
POI_IND_9999_0x3be7b70bd52a6abd:0xf3457676c98de805,weekend,23,1576.0
POI_IND_9999_0x3be7b0e2ddf18cad:0x2e572370e3ada6d0,weekday,926,19162.0
POI_IND_9999_0x3be7b0e2ddf18cad:0x2e572370e3ada6d0,weekend,531,9043.0
POI_IND_9999_0x3be7b9eac1ccdfc9:0x100f3be75e2a850,weekday,569,20303.0
POI_IND_9999_0x3be7bdfc0fe9d4f7:0xbb8a8bea6c557c24,weekend,2,101.0
POI_IND_9999_0x3be7b9275ea3e8ff:0x927c1695ba05bf1c,weekend,107,3606.0
POI_IND_9999_0x3be7c1470dadc057:0xe4053239c4f77b5a,weekday,116,1799.0
POI_IND_9999_0x3be7bd64001e4447:0xdd774c1f14985661,weekday,16,95.0
POI_IND_9999_0x3be7ed368ddca475:0x875b438e336fb35c,weekday,1,1.0
POI_IND_9999_0x3be7934418ce9b63:0xc3d35e7135233acf,weekday,161,2317.0
POI_IND_9999_0x3be7c14e932b1ff7:0x96fb63946cffd04e,weekend,28,669.0
POI_IND_9999_0x3be7c14e932b1ff7:0x96fb63946cffd04e,weekday,31,1074.0
POI_IND_9999_0x3be7b65b456ea2bf:0xb234dd12a4816790,weekend,148,5678.0
POI_IND_9999_0x3be7c9002a3a0b57:0x38bf07d2b19236d3,weekend,42,1481.0
POI_IND_9999_0x3be7c61e4a408a41:0x5aa088dfc7864ffe,weekend,52,1696.0
POI_IND_9999_0x3be7c9d5299d4ab7:0x1bb13036ba37110e,weekday,187,8066.0
POI_IND_9999_0x3be7c9946d3c5285:0xa9d747d9bd3e1be8,weekday,191,5685.0
POI_IND_9999_0x3be7bfd247f48717:0x90ed8af6d6e8748f,weekend,5,80.0
POI_IND_9999_0x3be7b9bff99a6627:0xe7e9b463f761fbef,weekday,836,28949.0
POI_IND_9999_0x3be7b9e600e192c7:0xcf1ef093ae6db9cc,weekday,951,24711.0
POI_IND_9999_0x3be7953ea3554867:0xebbcabdda3b65002,weekend,104,1565.0
POI_IND_9999_0x3be79515402ac13d:0xbd73d5a0087cb1a9,weekday,80,4036.0
POI_IND_9999_0x3be7c14eeaaaaaab:0xddc770373020466f,weekend,28,572.0
POI_IND_9999_0x3be78d5474fe47d1:0x337503986b88327c,weekday,1,1.0
POI_IND_9999_0x3be7d77eadcb63c9:0xb6465ebabeccb6d9,weekday,33,321.0
POI_IND_9999_0x3be7b6bc7f75e841:0x105e2e66fa02a083,weekend,22,1256.0
POI_IND_9999_0x3be7b6bc7f75e841:0x105e2e66fa02a083,weekday,68,3037.0
POI_IND_9999_0x3be7d1c11028e021:0xe8f80087e87eab67,weekend,65,2280.0
POI_IND_9999_0x3be7b1d1438443d1:0x9e1f66bb7e8404ab,weekday,172,7741.0
POI_IND_9999_0x3be7b1d1438443d1:0x9e1f66bb7e8404ab,weekend,71,2654.0
POI_IND_9999_0x3be7cf6d431be0a3:0x7bc234f8843211f3,weekend,408,6441.0
POI_IND_9999_0x3be7b72f9373c295:0x6ae0b77e71538ff6,weekday,125,3983.0
POI_IND_9999_0x3be7b3216b2d63d5:0x72f26122d3753fa2,weekend,2,200.0
