poi_code,h3index
POI_IND_9999_0x3be7bb87ee57cef3:0x6d897e4364f5c1e6,89608b42347ffff
POI_IND_9999_0x3be7c372d1c1a8e9:0x6829d7174cb574a6,89608bccc03ffff
POI_IND_9999_0x3be7c9001860a48b:0x90d6fe3f524cfb2a,89608b0b26bffff
POI_IND_9999_0x3be7b742f375bc37:0xf2ca27a496a06b0b,89608b4654fffff
POI_IND_9999_0x3be7b65b456ea2bf:0xb234dd12a4816790,89608b54817ffff
POI_IND_9999_0x3be7c9002a3a0b57:0x38bf07d2b19236d3,89608b54d73ffff
POI_IND_9999_0x3be7b60362b39b85:0x9b8fe1557a04618b,89608b09357ffff
POI_IND_9999_0x3be7b737c3afc1eb:0xb676cab7486f7c27,89608b0923bffff
POI_IND_9999_0x3be7c9a2fdf79831:0xefba42f006f92426,89608b5494fffff
POI_IND_9999_0x3be7c830efe67973:0x580ec1f4abf43154,89608b54973ffff
POI_IND_9999_0x3be7c7f3b76c15d1:0x449c74fc55e283c6,89608b56d4fffff
POI_IND_9999_0x3be7b74d0d6d38ff:0x8d413d6dad50abce,89608b09203ffff
POI_IND_9999_0x3be7c948b8aa65e9:0x12777984593b2232,89608b0b57bffff
POI_IND_9999_0x3be7c9b5d5f19b5d:0x180129f12273810a,89608b09457ffff
POI_IND_9999_0x3be7b7a3539f85b9:0x169e22d765db2bca,89608b463d7ffff
POI_IND_9999_0x3be7b77277271c55:0x9b7a84f96dd75bd2,89608b44697ffff
POI_IND_9999_0x3be7b12d489a77cf:0x8a62585fb7b6de4a,89608b44633ffff
POI_IND_9999_0x3be7b7c3b66abed1:0x710f9e084680a8e4,89608b46307ffff
POI_IND_9999_0x3be7b1fa3b0a6cf7:0xd9e15ec7682bbe44,89608b0920bffff
POI_IND_9999_0x3be7b79d8a5bf6af:0x781c61a235519337,89608b461b3ffff
POI_IND_9999_0x3be7a8cd5643696f:0x98997b33f721bc68,89608b4d117ffff
POI_IND_9999_0x3be7e9fdb479e83d:0xe7552c1e98c1efea,89608bc196fffff
POI_IND_9999_0x3be7c300041c8b7d:0xe3edcf331445d32c,89608bcc627ffff
POI_IND_9999_0x3be7e866e341688f:0x94ddef28d381dc11,89608bc1b8bffff
POI_IND_9999_0x3be87b65b6c78c39:0xc4426c4883967892,89608b8f1a3ffff
POI_IND_9999_0x3be7afa6943d0243:0x45fd40f76d5ebc8f,89608b4e16fffff
POI_IND_9999_0x3be7c3acf2802b21:0x669c7d1627c86d0f,89608bcc61bffff
POI_IND_9999_0x3be7b7a9d209b559:0x2d6e81a09f8bd2de,89608b46043ffff
POI_IND_9999_0x3be7b77190a1ffdf:0xed831765e4473149,89608b445abffff
POI_IND_9999_0x3be7b7c35120a629:0x807870b4bd5e0c4,89608b4651bffff
POI_IND_9999_0x3be7c83d4c7e1d2f:0xfd2ba7793f8b7446,89608b5482fffff
POI_IND_9999_0x3be7c9db42b3d2a9:0xdb66a8dc79b73dfd,89608b0b147ffff
POI_IND_9999_0x3be7c707dcf3ea77:0x6069387389169eea,89608b54e93ffff
POI_IND_9999_0x3be7c8528dec3899:0x9d2e341eb8d2776,89608b0b277ffff
POI_IND_9999_0x3be7c9b9fdf7b777:0xd2487c0ce242b1b5,89608b0b467ffff
POI_IND_9999_0x3be7c7401c2915c7:0xa67575845f83d027,89608b54c27ffff
POI_IND_9999_0x3be7b9710cd0fb9d:0xfbcf34e167ad1fe2,89608b55347ffff
POI_IND_9999_0x3be7b1c6efc26cab:0x2e76b95f5434b05,89608b4e1b3ffff
POI_IND_9999_0x3be7b967df025f81:0x3d31e13bc121f042,89608b40417ffff
POI_IND_9999_0x3be7b92745452501:0x4818436c9a722179,89608b55283ffff
POI_IND_9999_0x3be7b04dce611a23:0x8f6fcb407e600cf8,89608b452a3ffff
POI_IND_9999_0x3be7c0a8172c6a13:0xeb86d16cdf9e4772,89608b57213ffff
POI_IND_9999_0x3be7c765ab636917:0x9e6907da95542276,89608b5645bffff
POI_IND_9999_0x3be7cfd3b55baab7:0x65a9082de103f634,89608b0a55bffff
POI_IND_9999_0x3be7ce867aa462f7:0x7163257680c33d79,89608b0a523ffff
POI_IND_9999_0x3be7d1e6fe6a3b6d:0xc75f1b5bc472d7ad,89608b03233ffff
POI_IND_9999_0x3be7d1e7a1ae8dc5:0x470f3f1aff27975c,89608b03233ffff
POI_IND_9999_0x3be7c9b5ef98de73:0xf4177dac64a10dbf,89608b03287ffff
POI_IND_9999_0x3be7cf8917e14b17:0x6d3306c72ac27502,89608b0a057ffff
POI_IND_9999_0x3be7d19394b52bb5:0x8e0f543692672297,89608b0303bffff
POI_IND_9999_0x3be7cf083127c327:0x4c8fd216a04f41e4,89608b1894bffff
POI_IND_9999_0x3be7ce0d1713000f:0xcd4f3b7d699b8416,89608b016b7ffff
POI_IND_9999_0x3be7d1b53dfd1fa9:0x67de7b0987abe5b2,89608b032afffff
POI_IND_9999_0x3be7c98cbebf4c39:0xc4e6c94c26ac7bbe,89608b0b137ffff
POI_IND_9999_0x3be7c90ca76b906d:0x608abcccd1ea2511,89608b0b163ffff
POI_IND_9999_0x3be7c98fc4985e19:0x879644bdb8877a59,89608b0b3b7ffff
POI_IND_9999_0x3be7c901be009a41:0x33c0271b64aca766,89608b0948bffff
POI_IND_9999_0x3be7c9ae81b1f825:0x515a216360c1e667,89608b0942bffff
POI_IND_9999_0x3be7b7206c42fd31:0x87f4a522da8bf9a6,89608b0920fffff
POI_IND_9999_0x3be7c87d80325f43:0x9a68be419ef8ffde,89608b56b77ffff
POI_IND_9999_0x3be7b7c7edc8c9bb:0x33016b570a7ce543,89608b092b3ffff
POI_IND_9999_0x3be7b7eea52a61d7:0x453ff0e463586a45,89608b46033ffff
POI_IND_9999_0x3be7c9bd7802e87b:0x6752da0fa1ab5a44,89608b0958bffff
POI_IND_9999_0x3be7c9e92075a359:0x438fff3629fa97dc,89608b0901bffff
POI_IND_9999_0x3be7c94709994f15:0xbbc0becf5b6d3c1a,89608b084d3ffff
POI_IND_9999_0x3be7c9aca86d8675:0x79a559235dace0d5,89608b54d3bffff
POI_IND_9999_0x3be7c9aca86d8675:0x79a559235dace0d5,89608b54d3bffff
POI_IND_9999_0x3be7b1f4512ee119:0x38f65d6f27cd6143,89608b4550bffff
POI_IND_9999_0x3be7b7114a0524db:0x1b08c2bf98d3ce88,89608b461c3ffff
POI_IND_9999_0x3be7c14eee59bfb9:0xb93f6de62a2f6cb2,89608bcd903ffff
POI_IND_9999_0x3be797e0057ada15:0xefb31aab302661b3,89608b512c3ffff
POI_IND_9999_0x3be7afc7b6973a7d:0xb4de380592729016,89608b4cc73ffff
POI_IND_9999_0x3be7e97a7b21d465:0xf2cd0582335a8d33,89608bce44bffff
POI_IND_9999_0x3be7c3860959a079:0x854d5f8379bed18c,89608bcc183ffff
POI_IND_9999_0x3be7c31524a9c0a1:0x3b308e9e040ea6c3,89608bcc0dbffff
POI_IND_9999_0x3be7e9c8a7679c2d:0x6cd7eecd4e0cd03d,89608bcf0abffff
POI_IND_9999_0x3be87bec2258d67f:0x64c5d77ebb7d9bcf,89608b8f137ffff
POI_IND_9999_0x3be7cf3224f991f5:0xade5f9dcfb900658,89608b0a4d3ffff
POI_IND_9999_0x3be7cfcc45d1ac65:0x75c46b0fe4939ae8,89608b0a1d7ffff
POI_IND_9999_0x3be7ce8cc097ff7f:0xd0d7f6be2c27350d,89608b0a51bffff
POI_IND_9999_0x3be7d1bff217938f:0x94b35038f7c0094,89608b0301bffff
POI_IND_9999_0x3be7c911c1737c89:0xcdf59ef869e9558,89608b54d3bffff
POI_IND_9999_0x3be7b72a9b932fdb:0xa03203844c96003d,89608b4468bffff
POI_IND_9999_0x3be7b71e1a98d291:0xa740eeeeef461d89,89608b4638bffff
POI_IND_9999_0x3be7c95aa1ee566f:0x228a14f91e05ec3,89608b0b6a7ffff
POI_IND_9999_0x3be7c935a6e2bee3:0xe88d18d62039f5dc,89608b0b163ffff
POI_IND_9999_0x3be7c94f74923b51:0xdc4f4bf22899fd10,89608b08483ffff
POI_IND_9999_0x3be7c9ba547a5d49:0x17765eb1305fa1eb,89608b0942fffff
POI_IND_9999_0x3be7b6181c9ac959:0xbd0f2243403e1bdc,89608b0923bffff
POI_IND_9999_0x3be7c8ffbeb9dfcb:0xd6fe915e1b27e04d,89608b0b3cfffff
POI_IND_9999_0x3be7b7a8ffdc7ea9:0x745ef84d7f68a893,89608b46043ffff
POI_IND_9999_0x3be7b1db319ea85b:0x396590d3b94f8b53,89608b45573ffff
POI_IND_9999_0x3be7c925cb4bdfe5:0x7e31830c7d93dc65,89608b0b17bffff
POI_IND_9999_0x3be7c9b2b42b52cf:0xc560894d080a27c2,89608b0949bffff
POI_IND_9999_0x3be7b15d6f7eb3df:0x6da27f4c1ad3dfd0,89608b45597ffff
POI_IND_9999_0x3be7c871fe40858f:0x5d070e4763d658e8,89608b54c27ffff
POI_IND_9999_0x3be7c924407f5b4f:0x7e0f60c2b0d0f643,89608b0b46fffff
POI_IND_9999_0x3be7b7b764d6e7cb:0x6bfab48ca70a1871,89608b46cb3ffff
POI_IND_9999_0x3be7c938a7dd9d6d:0xf4de48d35efe99ca,89608b0b117ffff
POI_IND_9999_0x3be7b7a75ea079dd:0x4af49888afc6c4b2,89608b4662bffff
POI_IND_9999_0x3be7b9000d0b60df:0x142e6fabd041d4f2,89608b5422fffff
POI_IND_9999_0x3be7cf9793acdacf:0xe4b86ecafe4dbf14,89608b0a6b7ffff
POI_IND_9999_0x3be7cf9d2a9cee07:0x85aec37b12cab58a,89608b0a0a7ffff
POI_IND_9999_0x3be7cf0028e86b53:0xbbc8f96747c0ca6,89608b0a55bffff
POI_IND_9999_0x3be7cf29c0d30255:0xde19efed6b31b244,89608b0a0a7ffff
POI_IND_9999_0x3be7ce8a8957a3ad:0xd7a20512d5a96ee1,89608b0a58fffff
POI_IND_9999_0x3be7ceeb7b967e33:0x3ace3d609ae10dda,89608b0a083ffff
POI_IND_9999_0x3be7b983e0ddfea1:0x8435d6ee7e830cc1,89608b423a7ffff
POI_IND_9999_0x3be795b56adf11a5:0x9d5223f637d6830a,89608a2482fffff
POI_IND_9999_0x3be7c36b367e6e6d:0xd78804b03939c8bb,89608bccc4bffff
POI_IND_9999_0x3be7bbe322da3899:0xc4e15a7aee2f971f,89608b400cfffff
POI_IND_9999_0x3be7b9877db7687d:0xcbea27fdb4cf7f78,89608b55233ffff
POI_IND_9999_0x3be7b1fd6345453f:0x4970fa7aecd3709f,89608b4e573ffff
POI_IND_9999_0x3be7b1660dc4cfe9:0x7a19120bf550ef80,89608b4e523ffff
POI_IND_9999_0x3be7c16ba639530f:0x8e5633555c06e5f9,89608bcdba3ffff
POI_IND_9999_0x3be7ce0fc821d359:0x190f6c02dc1fd8a,89608b0140bffff
POI_IND_9999_0x3be7cef2993f3d05:0x6bc69ed290dda99,89608b0a553ffff
POI_IND_9999_0x3be7cf29280df03f:0x25acd91b86647569,89608b18b87ffff
POI_IND_9999_0x3be7d1dca4a46a55:0x255c4abe876037b5,89608b0328fffff
POI_IND_9999_0x3be7cfee3e178c67:0xc6a287d9d8248ae9,89608b0b593ffff
POI_IND_9999_0x3be7b9b8389bfff5:0xe2fe194bb709663c,89608b554c3ffff
POI_IND_9999_0x3be7bf50f984911b:0x58c857555eac6c7,89608b51107ffff
POI_IND_9999_0x3be7c1a5d9bf8023:0x280ce6d8303ba289,89608bcdb07ffff
POI_IND_9999_0x3be795a339985e1f:0x83e52bfb2395070b,89608b51563ffff
POI_IND_9999_0x3be797d0a5664b2f:0x66e2e4d0169cf9be,89608b5a503ffff
POI_IND_9999_0x3be7c195fe81deef:0xc2c204fa5b8bef76,89608bcdb6bffff
POI_IND_9999_0x3be7c1d10f986c7b:0x43923d593324e266,89608bcca4fffff
POI_IND_9999_0x3be7b991a70186ad:0x2a3e8429b7293787,89608b55233ffff
POI_IND_9999_0x3be71fd866b346a9:0x72dbc44d2d80581d,8942db56693ffff
POI_IND_9999_0x3be7c3297400e6cd:0x3a871eb95889c810,89608bcc29bffff
POI_IND_9999_0x3be7b767c6281857:0x84edc59f041a75b8,89608b09247ffff
POI_IND_9999_0x3be7c991b832b67b:0xaa6621277db97481,89608b0b387ffff
POI_IND_9999_0x3be7c92d50febf63:0x76ff5c1f42293ee2,89608b0b167ffff
POI_IND_9999_0x3be7b63f12999d2d:0xe0c605c9a4d44d1e,89608b461a3ffff
POI_IND_9999_0x3be7b7145f52b7ff:0xebfa5f082f74e51d,89608b47523ffff
POI_IND_9999_0x3be7c7cc74937a79:0x65367a02cf40aa9a,89608b1936fffff
POI_IND_9999_0x3be7c9b1a328905f:0x9fa00b34065eece9,89608b0904bffff
POI_IND_9999_0x3be7b77d5bf2d625:0x2f896d1ecb0a37d0,89608b54b1bffff
POI_IND_9999_0x3be7b73bf33c98bd:0x4312888326f3d31d,89608b0928fffff
POI_IND_9999_0x3be795c617d4af5b:0x690ade34f99a95,89608b51573ffff
POI_IND_9999_0x3be7b924487dd125:0xa635ab67f241a059,89608b552c7ffff
POI_IND_9999_0x3be7b1f30ca00b4f:0xa0bad35a7c521755,89608b4e183ffff
POI_IND_9999_0x3be7953fd684d709:0x632d37f8576af9e2,89608b53177ffff
POI_IND_9999_0x3be7b92219d8112d:0x6d95527a0cd6cfd8,89608b55207ffff
POI_IND_9999_0x3be7b8de3fffffff:0xb4f54d9384022bac,89608b55287ffff
POI_IND_9999_0x3be7c1eadd74984b:0x8436e71853ffa407,89608bcd933ffff
POI_IND_9999_0x3be7b90e268b087d:0xc4c90f5ddf434cb1,89608b42cd7ffff
POI_IND_9999_0x3be7ab9077d026d1:0xcdfbe6277997459f,8942db48807ffff
POI_IND_9999_0x3be7a8c250b6be4f:0x75cc93cdd0e3760e,89608b4d317ffff
POI_IND_9999_0x3be7b7f690dacba7:0x689cf5cd6fb617e7,89608b46333ffff
POI_IND_9999_0x3be7c9e981443347:0xe928949df0975d3b,89608b0b323ffff
POI_IND_9999_0x3be7c8368eca746d:0xff6980b5c4a6003b,89608b0941bffff
POI_IND_9999_0x3be7c9b5d31e4e9f:0xa66a663540b8ca49,89608b0945bffff
POI_IND_9999_0x3be7b62763a22183:0xa4b01b4d215b088a,89608b09293ffff
POI_IND_9999_0x3be7b7988ef2fbd5:0xab6356f1720ad8f6,89608b44447ffff
POI_IND_9999_0x3be7b63ef5c5d7db:0xc533abfb6d4cce35,89608b461b7ffff
POI_IND_9999_0x3be7b7003e934a35:0x1f75df78e6909e21,89608b446b3ffff
POI_IND_9999_0x3be7c9575e031b9b:0x6a50e8493695fb4d,89608b0b36fffff
POI_IND_9999_0x3be7c9ac0e00c735:0x6300da08e9f6d9fd,89608b09297ffff
POI_IND_9999_0x3be7b704e01a639d:0xe591f500e2cfe206,89608b0962bffff
POI_IND_9999_0x3be7b8f01708e201:0x56a6a38ee561f7dd,89608b55027ffff
POI_IND_9999_0x3be7b9aa40e81393:0xad1d7beb8e8a7d8b,89608b42c9bffff
POI_IND_9999_0x3be7c18abaaf90b9:0xfd5a4ac012c3c826,89608b574b7ffff
POI_IND_9999_0x3be7b9ab978f6b7b:0x229ef087585a8ba3,89608b552a3ffff
POI_IND_9999_0x3be7b1004a9a1327:0xebcb86def49f15bd,89608b4563bffff
POI_IND_9999_0x3be7c31662dd8fbf:0xfd29d279a0fcad39,89608bcc1b3ffff
POI_IND_9999_0x3be7bbb701aeb163:0xeb3fd4ecd95b6d09,89608b404bbffff
POI_IND_9999_0x3be7cf21727d5445:0x4f10a651c59017df,89608bcd8afffff
POI_IND_9999_0x3be7bbcfbd040a75:0x5b44b435de2eefef,89608b40383ffff
POI_IND_9999_0x3be7c1440fc78c07:0xc48be157fa75d948,89608bcd9c7ffff
POI_IND_9999_0x3be79540d709a84b:0x7aaf825160cc9acd,89608b5160fffff
POI_IND_9999_0x3be7b96149bbd513:0xb544e97c72e1c8ba,89608b554cfffff
POI_IND_9999_0x3be7c25259a49fc3:0x4d7356a85ba35217,89608bcc1d3ffff
POI_IND_9999_0x3be7b16e84845133:0x58ef6d3bf4d637ef,89608b4ec83ffff
POI_IND_9999_0x3be7b9ef7f4c5497:0x6d1c2c6cb9e038b0,89608b42cb3ffff
POI_IND_9999_0x3be7ed4bc8be83c5:0xc98625e17a4a4733,89608a265d7ffff
POI_IND_9999_0x3be7c1335917e513:0x92d703f8a1f18df9,89608bcce7bffff
POI_IND_9999_0x3be7b9c2eb1807a9:0x7a5776d2d3785b4e,89608b55683ffff
POI_IND_9999_0x3be7bd08d7e3e82d:0x8e1a7e99dae585e2,89608b5ab2fffff
POI_IND_9999_0x3be7c3c0dcfeaaab:0x7c7be762e5e977e4,89608bccec7ffff
POI_IND_9999_0x3be7bfd247f48717:0x90ed8af6d6e8748f,89608b505bbffff
POI_IND_9999_0x3be7be2063940e41:0xbf12f003120e2daf,89608b511abffff
POI_IND_9999_0x3be79398780517fd:0x890b8816e8ab7cb9,89608a26197ffff
POI_IND_9999_0x3be7953ea3554867:0xebbcabdda3b65002,89608b51197ffff
POI_IND_9999_0x3be7c100688b3ccf:0xa563c695cdafccba,89608b570c7ffff
POI_IND_9999_0x3be7bf4bf0e40033:0x216fcc8d5d46dabd,89608b509afffff
POI_IND_9999_0x3be7bb005d9ab00d:0x5972f2e60750c8b0,89608b40397ffff
POI_IND_9999_0x3be7c1dbbc6d7971:0x5168a04a1fed5c53,89608bcdba3ffff
POI_IND_9999_0x3be795b24cf9e83b:0x83340cf8a2d153c1,89608b51413ffff
POI_IND_9999_0x3be7b9d4ed4a42d5:0xa51d88545d5839cc,89608b55313ffff
POI_IND_9999_0x3be7cf6d431be0a3:0x7bc234f8843211f3,89608b0a097ffff
POI_IND_9999_0x3be7cf00586c465f:0xda1eab087592f71e,89608b19b27ffff
POI_IND_9999_0x3be7ce104a8a2d4f:0x9c697eae8fdf2ea,89608b01447ffff
POI_IND_9999_0x3be7d1e22414bc1b:0xa4bf9ee3b7315971,89608b03043ffff
POI_IND_9999_0x3be7cedb5fcebfdd:0x33b836b26dca8542,89608b0a6afffff
POI_IND_9999_0x3be7c340e0c26833:0x55ca22282a0686e7,89608bcc01bffff
POI_IND_9999_0x3be87bb10678bb0d:0x813311bb86c80da7,89608b8c4d3ffff
POI_IND_9999_0x3be87a410afe07a3:0xf54c04807c625882,89608b8e34bffff
POI_IND_9999_0x3be7d1e776492e0b:0x511c0f8df5baaba9,89608b0320fffff
POI_IND_9999_0x3be7ce11c24417b9:0x47acdfda1c7321ad,89608b01447ffff
POI_IND_9999_0x3be7cf71b5829a9b:0x653dc382ca438bb9,89608b0a54bffff
POI_IND_9999_0x3be7cf2c31f74a4d:0x66c91183c1904c0,89608b0a4a3ffff
POI_IND_9999_0x3be7cf7194b6aeeb:0x5de3f65a7cf18734,89608b0a62fffff
POI_IND_9999_0x3be7ce0eff3693ef:0xff113413f9db37e8,89608b01473ffff
POI_IND_9999_0x3be7bbde1fdfab6d:0xab6d14ede8542e97,89608b42327ffff
POI_IND_9999_0x3be7ed368ddca475:0x875b438e336fb35c,89608bc96b7ffff
POI_IND_9999_0x3be7b9201352950d:0x2b8a035bebb4c6ac,89608b552bbffff
POI_IND_9999_0x3be7b12de6b318bd:0xeb8b38927fd79982,89608b452bbffff
POI_IND_9999_0x3be7c1be0f4ed7e3:0x6dbd96a09e5d16b0,89608bcdd4fffff
POI_IND_9999_0x3be7c1be472fac0f:0x1c570efe5d4ea4a,89608bcd967ffff
POI_IND_9999_0x3be7c9df4edf1265:0x17425902b761377c,89608b5695bffff
POI_IND_9999_0x3be7b79a2e6c5a73:0xea34fb6723b03efd,89608b4468bffff
POI_IND_9999_0x3be7c9eaf59ba979:0xbf760284ebfca9da,89608b0941bffff
POI_IND_9999_0x3be7b7604df9db1d:0x34c1b76409394126,89608b4408bffff
POI_IND_9999_0x3be7c7947088942d:0x20c4de3233b8b051,89608b54153ffff
POI_IND_9999_0x3be7b927a53f9905:0x1d939824ee2a145b,89608b57223ffff
POI_IND_9999_0x3be7b9ff73db9f57:0x7dcddbc1ed0bac09,89608b5504bffff
POI_IND_9999_0x3be7bb2905f61895:0xdabab4789ae39a2b,89608b404a3ffff
POI_IND_9999_0x3be7b91ec32af7b5:0xa5e689dcf921e957,89608b552afffff
POI_IND_9999_0x3be7c7e92e33e44d:0x7f849843a23a28a,89608b57033ffff
POI_IND_9999_0x3be7c1b58ea12c77:0x5ac4d98ffaed9aba,89608bcd9b3ffff
POI_IND_9999_0x3be79510581d33c9:0xaa4177983d9a2464,89608b51547ffff
POI_IND_9999_0x3be7c30054eebc13:0x603a0868dcfa5ead,89608bcc177ffff
POI_IND_9999_0x3be7bf927e1286bf:0x31b78bf582b10ce5,89608b5056bffff
POI_IND_9999_0x3be7c3dffd0c745f:0x82a1f7655cfcc806,89608bcdd33ffff
POI_IND_9999_0x3be795dc19419b8d:0xecefddfe5566ea37,89608a249cbffff
POI_IND_9999_0x3be7c11384078ad7:0xc0916523495ec59a,89608b574afffff
POI_IND_9999_0x3be7c1eeaf1480f7:0x96ab60f037f5f097,89608bcdd5bffff
POI_IND_9999_0x3be7d1e80b64f02b:0xc8b364d48fa33c02,89608b032a3ffff
POI_IND_9999_0x3be7cf16190dccbd:0xc10412446013ea14,89608b0a2d7ffff
POI_IND_9999_0x3be7cf9032c5c201:0x9a123a9132113b3f,89608b0a053ffff
POI_IND_9999_0x3be7c90069e2d2c5:0xa06a9b443026d05,89608b09413ffff
POI_IND_9999_0x3be7c90a80cfff5f:0x2d4f1bc1a448d784,89608b548abffff
POI_IND_9999_0x3be7c75edc293857:0xd505717afda3ff16,89608b56d03ffff
POI_IND_9999_0x3be7c92d07d0186d:0x72dfb50f38e61443,89608b0b133ffff
POI_IND_9999_0x3be7c982a79f1d7f:0x727177576000b475,89608b549dbffff
POI_IND_9999_0x3be7b107370a72af:0x1bfc14ea1d5cce20,89608b45563ffff
POI_IND_9999_0x3be7c93183138d3f:0x8e132f773c4ca9a8,89608b569c7ffff
POI_IND_9999_0x3be7b80066555555:0x635775c7ea818457,89608b54e7bffff
POI_IND_9999_0x3be7c7f3eddc4f19:0x61769e8c22ac6a06,89608b56a33ffff
POI_IND_9999_0x3be7c792367a2041:0x912af218cd12e8b7,89608b56bdbffff
POI_IND_9999_0x3be7b93d1b249ccb:0x56bd960a97c7a4f,89608b551abffff
POI_IND_9999_0x3be7b134c3933253:0xcde44e58860d816,89608b455a7ffff
POI_IND_9999_0x3be7b619ed8a8ba3:0x91c03b1da880b330,89608b09223ffff
POI_IND_9999_0x3be7b75fd5198ae9:0x41b607b935c1287f,89608b460b7ffff
POI_IND_9999_0x3be7c90061457b6d:0x73d3f267c61c98b2,89608b54d4bffff
POI_IND_9999_0x3be7c9c2ae72dc9d:0x5b4b775a92f59296,89608b0b14bffff
POI_IND_9999_0x3be7c9ead2c2466d:0xba65af1cf1ca3f5,89608b0954fffff
POI_IND_9999_0x3be7b65aa4713fe7:0xdca374f369202833,89608b46cd3ffff
POI_IND_9999_0x3be7b78b9a120e73:0xeb349e4bd8e95803,89608b461d7ffff
POI_IND_9999_0x3be7b124c4f5cc4d:0xb9051297ea55ea67,89608b442d3ffff
POI_IND_9999_0x3be7b9d440291ba9:0xca8902d12f55df75,89608b42ea3ffff
POI_IND_9999_0x3be7b9043fc564cf:0xad4363d95406797a,89608b55357ffff
POI_IND_9999_0x3be7c10c6c2b1411:0xad415e380e6009bf,89608b574a3ffff
POI_IND_9999_0x3be795d1ea6688a9:0x4b60ace4422d84dc,89608b51607ffff
POI_IND_9999_0x3be7c13ea3a30879:0x6680ff4fa802d291,89608bcdb17ffff
POI_IND_9999_0x3be7ce85eb5c0f4f:0xe9c15202cbd536ee,89608b0a52bffff
POI_IND_9999_0x3be7c94174da3c01:0xfef8f81c57e93ee2,89608b0a54bffff
