poicode,estimated_visit
POI_IND_9999_0x3be7b6500b80301f:0x91b2574693df926a,98
POI_IND_9999_0x3be7b6500b80301f:0x91b2574693df926a,151
POI_IND_9999_0x3be7b6500b80301f:0x91b2574693df926a,346
POI_IND_9999_0x3be7b6500b80301f:0x91b2574693df926a,193
POI_IND_9999_0x3be7b6500b80301f:0x91b2574693df926a,99
POI_IND_9999_0x3be7b6500b80301f:0x91b2574693df926a,176
POI_IND_9999_0x3be7b6500b80301f:0x91b2574693df926a,197
POI_IND_9999_0x3be7b6500b80301f:0x91b2574693df926a,49
POI_IND_9999_0x3be7b6500b80301f:0x91b2574693df926a,113
POI_IND_9999_0x3be7b6500b80301f:0x91b2574693df926a,49
POI_IND_9999_0x3be7b6500b80301f:0x91b2574693df926a,146
POI_IND_9999_0x3be7b6500b80301f:0x91b2574693df926a,149
POI_IND_9999_0x3be7b6500b80301f:0x91b2574693df926a,1
POI_IND_9999_0x3be7b6500b80301f:0x91b2574693df926a,395
POI_IND_9999_0x3be7b710aa7c2b9d:0x354b6bfc19ec240b,70
POI_IND_9999_0x3be7b710aa7c2b9d:0x354b6bfc19ec240b,141
POI_IND_9999_0x3be7b710aa7c2b9d:0x354b6bfc19ec240b,210
POI_IND_9999_0x3be7b710aa7c2b9d:0x354b6bfc19ec240b,140
POI_IND_9999_0x3be7b710aa7c2b9d:0x354b6bfc19ec240b,283
POI_IND_9999_0x3be7b710aa7c2b9d:0x354b6bfc19ec240b,197
POI_IND_9999_0x3be7b710aa7c2b9d:0x354b6bfc19ec240b,253
POI_IND_9999_0x3be7b710aa7c2b9d:0x354b6bfc19ec240b,406
POI_IND_9999_0x3be7b710aa7c2b9d:0x354b6bfc19ec240b,268
POI_IND_9999_0x3be7b710aa7c2b9d:0x354b6bfc19ec240b,166
POI_IND_9999_0x3be7b710aa7c2b9d:0x354b6bfc19ec240b,355
POI_IND_9999_0x3be7b710aa7c2b9d:0x354b6bfc19ec240b,202
POI_IND_9999_0x3be7b710aa7c2b9d:0x354b6bfc19ec240b,393
POI_IND_9999_0x3be7b710aa7c2b9d:0x354b6bfc19ec240b,265
POI_IND_9999_0x3be7b710aa7c2b9d:0x354b6bfc19ec240b,480
POI_IND_9999_0x3be7b710aa7c2b9d:0x354b6bfc19ec240b,279
POI_IND_9999_0x3be7b710aa7c2b9d:0x354b6bfc19ec240b,210
POI_IND_9999_0x3be7b710aa7c2b9d:0x354b6bfc19ec240b,419
POI_IND_9999_0x3be7b710aa7c2b9d:0x354b6bfc19ec240b,369
POI_IND_9999_0x3be7b710aa7c2b9d:0x354b6bfc19ec240b,361
POI_IND_9999_0x3be7b710aa7c2b9d:0x354b6bfc19ec240b,199
POI_IND_9999_0x3be7b710aa7c2b9d:0x354b6bfc19ec240b,340
POI_IND_9999_0x3be7b710aa7c2b9d:0x354b6bfc19ec240b,187
POI_IND_9999_0x3be7b710aa7c2b9d:0x354b6bfc19ec240b,420
POI_IND_9999_0x3be7b710aa7c2b9d:0x354b6bfc19ec240b,209
POI_IND_9999_0x3be7b710aa7c2b9d:0x354b6bfc19ec240b,122
POI_IND_9999_0x3be7b710aa7c2b9d:0x354b6bfc19ec240b,254
POI_IND_9999_0x3be7b710aa7c2b9d:0x354b6bfc19ec240b,209
POI_IND_9999_0x3be7b710aa7c2b9d:0x354b6bfc19ec240b,197
POI_IND_9999_0x3be7b710aa7c2b9d:0x354b6bfc19ec240b,279
POI_IND_9999_0x3be7b76672dd4449:0x91cdf0ebb68baaa2,99
POI_IND_9999_0x3be7b76672dd4449:0x91cdf0ebb68baaa2,324
POI_IND_9999_0x3be7b76672dd4449:0x91cdf0ebb68baaa2,125
POI_IND_9999_0x3be7b76672dd4449:0x91cdf0ebb68baaa2,166
POI_IND_9999_0x3be7b76672dd4449:0x91cdf0ebb68baaa2,328
POI_IND_9999_0x3be7b76672dd4449:0x91cdf0ebb68baaa2,206
POI_IND_9999_0x3be7b76672dd4449:0x91cdf0ebb68baaa2,246
POI_IND_9999_0x3be7b76672dd4449:0x91cdf0ebb68baaa2,190
POI_IND_9999_0x3be7b76672dd4449:0x91cdf0ebb68baaa2,355
POI_IND_9999_0x3be7b76672dd4449:0x91cdf0ebb68baaa2,234
POI_IND_9999_0x3be7b76672dd4449:0x91cdf0ebb68baaa2,167
POI_IND_9999_0x3be7b76672dd4449:0x91cdf0ebb68baaa2,63
POI_IND_9999_0x3be7b76672dd4449:0x91cdf0ebb68baaa2,255
POI_IND_9999_0x3be7b76672dd4449:0x91cdf0ebb68baaa2,130
POI_IND_9999_0x3be7b76672dd4449:0x91cdf0ebb68baaa2,369
POI_IND_9999_0x3be7b76672dd4449:0x91cdf0ebb68baaa2,255
POI_IND_9999_0x3be7b76672dd4449:0x91cdf0ebb68baaa2,244
POI_IND_9999_0x3be7b76672dd4449:0x91cdf0ebb68baaa2,200
POI_IND_9999_0x3be7b76672dd4449:0x91cdf0ebb68baaa2,165
POI_IND_9999_0x3be7b76672dd4449:0x91cdf0ebb68baaa2,141
POI_IND_9999_0x3be7b76672dd4449:0x91cdf0ebb68baaa2,211
POI_IND_9999_0x3be7b76672dd4449:0x91cdf0ebb68baaa2,130
POI_IND_9999_0x3be7b76672dd4449:0x91cdf0ebb68baaa2,196
POI_IND_9999_0x3be7b76672dd4449:0x91cdf0ebb68baaa2,270
POI_IND_9999_0x3be7b76672dd4449:0x91cdf0ebb68baaa2,241
POI_IND_9999_0x3be7b76672dd4449:0x91cdf0ebb68baaa2,165
POI_IND_9999_0x3be7b76672dd4449:0x91cdf0ebb68baaa2,186
POI_IND_9999_0x3be7b76672dd4449:0x91cdf0ebb68baaa2,66
POI_IND_9999_0x3be7b76672dd4449:0x91cdf0ebb68baaa2,165
POI_IND_9999_0x3be7b76672dd4449:0x91cdf0ebb68baaa2,194
POI_IND_9999_0x3be7b76672dd4449:0x91cdf0ebb68baaa2,552
POI_IND_9999_0x3be7b1580fc7ec09:0x35aa1fa5649bec2d,1011
POI_IND_9999_0x3be7b1580fc7ec09:0x35aa1fa5649bec2d,1002
POI_IND_9999_0x3be7b1580fc7ec09:0x35aa1fa5649bec2d,896
POI_IND_9999_0x3be7b1580fc7ec09:0x35aa1fa5649bec2d,988
POI_IND_9999_0x3be7b1580fc7ec09:0x35aa1fa5649bec2d,1177
POI_IND_9999_0x3be7b1580fc7ec09:0x35aa1fa5649bec2d,906
POI_IND_9999_0x3be7b1580fc7ec09:0x35aa1fa5649bec2d,688
POI_IND_9999_0x3be7b1580fc7ec09:0x35aa1fa5649bec2d,1284
POI_IND_9999_0x3be7b1580fc7ec09:0x35aa1fa5649bec2d,1307
POI_IND_9999_0x3be7b1580fc7ec09:0x35aa1fa5649bec2d,1430
POI_IND_9999_0x3be7b1580fc7ec09:0x35aa1fa5649bec2d,876
POI_IND_9999_0x3be7b1580fc7ec09:0x35aa1fa5649bec2d,628
POI_IND_9999_0x3be7b1580fc7ec09:0x35aa1fa5649bec2d,837
POI_IND_9999_0x3be7b1580fc7ec09:0x35aa1fa5649bec2d,775
POI_IND_9999_0x3be7b1580fc7ec09:0x35aa1fa5649bec2d,650
POI_IND_9999_0x3be7b1580fc7ec09:0x35aa1fa5649bec2d,573
POI_IND_9999_0x3be7b1580fc7ec09:0x35aa1fa5649bec2d,1274
POI_IND_9999_0x3be7b1580fc7ec09:0x35aa1fa5649bec2d,962
POI_IND_9999_0x3be7b1580fc7ec09:0x35aa1fa5649bec2d,411
POI_IND_9999_0x3be7b1580fc7ec09:0x35aa1fa5649bec2d,641
POI_IND_9999_0x3be7b1580fc7ec09:0x35aa1fa5649bec2d,321
POI_IND_9999_0x3be7b1580fc7ec09:0x35aa1fa5649bec2d,949
POI_IND_9999_0x3be7b1580fc7ec09:0x35aa1fa5649bec2d,586
POI_IND_9999_0x3be7b1580fc7ec09:0x35aa1fa5649bec2d,1280
POI_IND_9999_0x3be7b1580fc7ec09:0x35aa1fa5649bec2d,1360
POI_IND_9999_0x3be7b1580fc7ec09:0x35aa1fa5649bec2d,482
POI_IND_9999_0x3be7b1580fc7ec09:0x35aa1fa5649bec2d,560
POI_IND_9999_0x3be7b1580fc7ec09:0x35aa1fa5649bec2d,759
POI_IND_9999_0x3be7b1580fc7ec09:0x35aa1fa5649bec2d,863
POI_IND_9999_0x3be7b1580fc7ec09:0x35aa1fa5649bec2d,400
POI_IND_9999_0x3be7b1580fc7ec09:0x35aa1fa5649bec2d,402
POI_IND_9999_0x3be7c9b311fc3473:0xb0cd9eaedfc37fc2,728
POI_IND_9999_0x3be7c9b311fc3473:0xb0cd9eaedfc37fc2,600
POI_IND_9999_0x3be7c9b311fc3473:0xb0cd9eaedfc37fc2,433
POI_IND_9999_0x3be7c9b311fc3473:0xb0cd9eaedfc37fc2,300
POI_IND_9999_0x3be7c9b311fc3473:0xb0cd9eaedfc37fc2,302
POI_IND_9999_0x3be7c9b311fc3473:0xb0cd9eaedfc37fc2,454
POI_IND_9999_0x3be7c9b311fc3473:0xb0cd9eaedfc37fc2,157
POI_IND_9999_0x3be7c9b311fc3473:0xb0cd9eaedfc37fc2,301
POI_IND_9999_0x3be7c9b311fc3473:0xb0cd9eaedfc37fc2,182
POI_IND_9999_0x3be7c9b311fc3473:0xb0cd9eaedfc37fc2,337
POI_IND_9999_0x3be7c9b311fc3473:0xb0cd9eaedfc37fc2,378
POI_IND_9999_0x3be7c9b311fc3473:0xb0cd9eaedfc37fc2,563
POI_IND_9999_0x3be7c9b311fc3473:0xb0cd9eaedfc37fc2,300
POI_IND_9999_0x3be7c9b311fc3473:0xb0cd9eaedfc37fc2,376
POI_IND_9999_0x3be7c9b311fc3473:0xb0cd9eaedfc37fc2,400
POI_IND_9999_0x3be7c9b311fc3473:0xb0cd9eaedfc37fc2,264
POI_IND_9999_0x3be7c9b311fc3473:0xb0cd9eaedfc37fc2,282
POI_IND_9999_0x3be7c9b311fc3473:0xb0cd9eaedfc37fc2,173
POI_IND_9999_0x3be7c9b311fc3473:0xb0cd9eaedfc37fc2,500
POI_IND_9999_0x3be7c9b311fc3473:0xb0cd9eaedfc37fc2,452
POI_IND_9999_0x3be7c9b311fc3473:0xb0cd9eaedfc37fc2,202
POI_IND_9999_0x3be7c9b311fc3473:0xb0cd9eaedfc37fc2,283
POI_IND_9999_0x3be7c9b311fc3473:0xb0cd9eaedfc37fc2,644
POI_IND_9999_0x3be7c9b311fc3473:0xb0cd9eaedfc37fc2,563
POI_IND_9999_0x3be7c9b311fc3473:0xb0cd9eaedfc37fc2,301
POI_IND_9999_0x3be7c9b311fc3473:0xb0cd9eaedfc37fc2,272
POI_IND_9999_0x3be7c9b311fc3473:0xb0cd9eaedfc37fc2,400
POI_IND_9999_0x3be7c9b311fc3473:0xb0cd9eaedfc37fc2,201
POI_IND_9999_0x3be7c9b311fc3473:0xb0cd9eaedfc37fc2,573
POI_IND_9999_0x3be7c9b311fc3473:0xb0cd9eaedfc37fc2,201
POI_IND_9999_0x3be7c9b311fc3473:0xb0cd9eaedfc37fc2,505
POI_IND_9999_0x3be7c83a6c82b9d1:0x4ffaf30a62bfc880,172
POI_IND_9999_0x3be7c83a6c82b9d1:0x4ffaf30a62bfc880,131
POI_IND_9999_0x3be7c83a6c82b9d1:0x4ffaf30a62bfc880,123
POI_IND_9999_0x3be7c83a6c82b9d1:0x4ffaf30a62bfc880,166
POI_IND_9999_0x3be7c83a6c82b9d1:0x4ffaf30a62bfc880,302
POI_IND_9999_0x3be7c83a6c82b9d1:0x4ffaf30a62bfc880,491
POI_IND_9999_0x3be7c83a6c82b9d1:0x4ffaf30a62bfc880,149
POI_IND_9999_0x3be7c83a6c82b9d1:0x4ffaf30a62bfc880,157
POI_IND_9999_0x3be7c83a6c82b9d1:0x4ffaf30a62bfc880,155
POI_IND_9999_0x3be7c83a6c82b9d1:0x4ffaf30a62bfc880,200
POI_IND_9999_0x3be7c83a6c82b9d1:0x4ffaf30a62bfc880,400
POI_IND_9999_0x3be7c83a6c82b9d1:0x4ffaf30a62bfc880,103
POI_IND_9999_0x3be7c83a6c82b9d1:0x4ffaf30a62bfc880,105
POI_IND_9999_0x3be7c83a6c82b9d1:0x4ffaf30a62bfc880,175
POI_IND_9999_0x3be7c83a6c82b9d1:0x4ffaf30a62bfc880,300
POI_IND_9999_0x3be7c83a6c82b9d1:0x4ffaf30a62bfc880,60
POI_IND_9999_0x3be7c83a6c82b9d1:0x4ffaf30a62bfc880,3
POI_IND_9999_0x3be7c83a6c82b9d1:0x4ffaf30a62bfc880,307
POI_IND_9999_0x3be7c83a6c82b9d1:0x4ffaf30a62bfc880,203
POI_IND_9999_0x3be7c83a6c82b9d1:0x4ffaf30a62bfc880,2
POI_IND_9999_0x3be7c83a6c82b9d1:0x4ffaf30a62bfc880,203
POI_IND_9999_0x3be7c83a6c82b9d1:0x4ffaf30a62bfc880,490
POI_IND_9999_0x3be7c83a6c82b9d1:0x4ffaf30a62bfc880,2
POI_IND_9999_0x3be7c83a6c82b9d1:0x4ffaf30a62bfc880,387
POI_IND_9999_0x3be7c83a6c82b9d1:0x4ffaf30a62bfc880,514
POI_IND_9999_0x3be7c83a6c82b9d1:0x4ffaf30a62bfc880,138
POI_IND_9999_0x3be7c83a6c82b9d1:0x4ffaf30a62bfc880,51
POI_IND_9999_0x3be7c83a6c82b9d1:0x4ffaf30a62bfc880,297
POI_IND_9999_0x3be7c83a6c82b9d1:0x4ffaf30a62bfc880,335
POI_IND_9999_0x3be7c83a6c82b9d1:0x4ffaf30a62bfc880,81
POI_IND_9999_0x3be7c83a6c82b9d1:0x4ffaf30a62bfc880,462
POI_IND_9999_0x3be7c9b66de51133:0x594af6c9fdcd3ed9,1
POI_IND_9999_0x3be7c9b66de51133:0x594af6c9fdcd3ed9,94
POI_IND_9999_0x3be7c9b66de51133:0x594af6c9fdcd3ed9,221
POI_IND_9999_0x3be7c9b66de51133:0x594af6c9fdcd3ed9,41
POI_IND_9999_0x3be7c9b66de51133:0x594af6c9fdcd3ed9,206
POI_IND_9999_0x3be7c9b66de51133:0x594af6c9fdcd3ed9,140
POI_IND_9999_0x3be7c9b66de51133:0x594af6c9fdcd3ed9,471
POI_IND_9999_0x3be7c9b66de51133:0x594af6c9fdcd3ed9,94
POI_IND_9999_0x3be7c9b66de51133:0x594af6c9fdcd3ed9,44
POI_IND_9999_0x3be7c9b66de51133:0x594af6c9fdcd3ed9,118
POI_IND_9999_0x3be7c9b66de51133:0x594af6c9fdcd3ed9,230
POI_IND_9999_0x3be7c9b66de51133:0x594af6c9fdcd3ed9,163
POI_IND_9999_0x3be7c9b66de51133:0x594af6c9fdcd3ed9,439
POI_IND_9999_0x3be7c9b66de51133:0x594af6c9fdcd3ed9,181
POI_IND_9999_0x3be7c9b66de51133:0x594af6c9fdcd3ed9,89
POI_IND_9999_0x3be7c9b66de51133:0x594af6c9fdcd3ed9,110
POI_IND_9999_0x3be7c9b66de51133:0x594af6c9fdcd3ed9,405
POI_IND_9999_0x3be7c9b66de51133:0x594af6c9fdcd3ed9,221
POI_IND_9999_0x3be7c9b66de51133:0x594af6c9fdcd3ed9,2
POI_IND_9999_0x3be7c9b66de51133:0x594af6c9fdcd3ed9,308
POI_IND_9999_0x3be7c9b66de51133:0x594af6c9fdcd3ed9,41
POI_IND_9999_0x3be7c9b66de51133:0x594af6c9fdcd3ed9,376
POI_IND_9999_0x3be7c9b66de51133:0x594af6c9fdcd3ed9,98
POI_IND_9999_0x3be7c9b66de51133:0x594af6c9fdcd3ed9,95
POI_IND_9999_0x3be7c9b66de51133:0x594af6c9fdcd3ed9,111
POI_IND_9999_0x3be7c9b66de51133:0x594af6c9fdcd3ed9,140
POI_IND_9999_0x3be7c9b66de51133:0x594af6c9fdcd3ed9,1
POI_IND_9999_0x3be7c9b66de51133:0x594af6c9fdcd3ed9,94
POI_IND_9999_0x3be7c9b66de51133:0x594af6c9fdcd3ed9,56
POI_IND_9999_0x3be7c9b66de51133:0x594af6c9fdcd3ed9,94
POI_IND_9999_0x3be7c9b66de51133:0x594af6c9fdcd3ed9,148
POI_IND_9999_0x3be7b1b077570d1d:0x8f31dcb6caf94b1d,199
POI_IND_9999_0x3be7b1b077570d1d:0x8f31dcb6caf94b1d,179
POI_IND_9999_0x3be7b1b077570d1d:0x8f31dcb6caf94b1d,536
POI_IND_9999_0x3be7b1b077570d1d:0x8f31dcb6caf94b1d,299
POI_IND_9999_0x3be7b1b077570d1d:0x8f31dcb6caf94b1d,398
POI_IND_9999_0x3be7b1b077570d1d:0x8f31dcb6caf94b1d,198
POI_IND_9999_0x3be7b1b077570d1d:0x8f31dcb6caf94b1d,198
POI_IND_9999_0x3be7b1b077570d1d:0x8f31dcb6caf94b1d,199
POI_IND_9999_0x3be7b1b077570d1d:0x8f31dcb6caf94b1d,298
POI_IND_9999_0x3be7b1b077570d1d:0x8f31dcb6caf94b1d,564
POI_IND_9999_0x3be7b1b077570d1d:0x8f31dcb6caf94b1d,399
POI_IND_9999_0x3be7b1b077570d1d:0x8f31dcb6caf94b1d,399
POI_IND_9999_0x3be7b1b077570d1d:0x8f31dcb6caf94b1d,287
POI_IND_9999_0x3be7b1b077570d1d:0x8f31dcb6caf94b1d,300
POI_IND_9999_0x3be7b1b077570d1d:0x8f31dcb6caf94b1d,510
POI_IND_9999_0x3be7b1b077570d1d:0x8f31dcb6caf94b1d,433
POI_IND_9999_0x3be7b1b077570d1d:0x8f31dcb6caf94b1d,99
POI_IND_9999_0x3be7b1b077570d1d:0x8f31dcb6caf94b1d,199
POI_IND_9999_0x3be7b1b077570d1d:0x8f31dcb6caf94b1d,449
POI_IND_9999_0x3be7b1b077570d1d:0x8f31dcb6caf94b1d,288
POI_IND_9999_0x3be7b1b077570d1d:0x8f31dcb6caf94b1d,597
POI_IND_9999_0x3be7b1b077570d1d:0x8f31dcb6caf94b1d,499
POI_IND_9999_0x3be7b1b077570d1d:0x8f31dcb6caf94b1d,390
POI_IND_9999_0x3be7b1b077570d1d:0x8f31dcb6caf94b1d,200
POI_IND_9999_0x3be7b1b077570d1d:0x8f31dcb6caf94b1d,386
POI_IND_9999_0x3be7b1b077570d1d:0x8f31dcb6caf94b1d,585
POI_IND_9999_0x3be7b1b077570d1d:0x8f31dcb6caf94b1d,191
POI_IND_9999_0x3be7b1b077570d1d:0x8f31dcb6caf94b1d,1
POI_IND_9999_0x3be7b1b077570d1d:0x8f31dcb6caf94b1d,453
POI_IND_9999_0x3be7b1b077570d1d:0x8f31dcb6caf94b1d,298
POI_IND_9999_0x3be7b1b077570d1d:0x8f31dcb6caf94b1d,489
POI_IND_9999_0x3be7c9103beb716f:0x26b9ea876aaeed4d,279
POI_IND_9999_0x3be7c9103beb716f:0x26b9ea876aaeed4d,237
POI_IND_9999_0x3be7c9103beb716f:0x26b9ea876aaeed4d,278
POI_IND_9999_0x3be7c9103beb716f:0x26b9ea876aaeed4d,211
POI_IND_9999_0x3be7c9103beb716f:0x26b9ea876aaeed4d,104
POI_IND_9999_0x3be7c9103beb716f:0x26b9ea876aaeed4d,162
POI_IND_9999_0x3be7c9103beb716f:0x26b9ea876aaeed4d,228
POI_IND_9999_0x3be7c9103beb716f:0x26b9ea876aaeed4d,178
POI_IND_9999_0x3be7c9103beb716f:0x26b9ea876aaeed4d,118
POI_IND_9999_0x3be7c9103beb716f:0x26b9ea876aaeed4d,260
POI_IND_9999_0x3be7c9103beb716f:0x26b9ea876aaeed4d,252
POI_IND_9999_0x3be7c9103beb716f:0x26b9ea876aaeed4d,2
POI_IND_9999_0x3be7c9103beb716f:0x26b9ea876aaeed4d,116
POI_IND_9999_0x3be7c9103beb716f:0x26b9ea876aaeed4d,98
POI_IND_9999_0x3be7c9103beb716f:0x26b9ea876aaeed4d,87
POI_IND_9999_0x3be7c9103beb716f:0x26b9ea876aaeed4d,179
POI_IND_9999_0x3be7c9103beb716f:0x26b9ea876aaeed4d,239
POI_IND_9999_0x3be7c9103beb716f:0x26b9ea876aaeed4d,398
POI_IND_9999_0x3be7c9103beb716f:0x26b9ea876aaeed4d,2
POI_IND_9999_0x3be7c9103beb716f:0x26b9ea876aaeed4d,178
POI_IND_9999_0x3be7c9103beb716f:0x26b9ea876aaeed4d,56
POI_IND_9999_0x3be7c9103beb716f:0x26b9ea876aaeed4d,450
POI_IND_9999_0x3be7c9103beb716f:0x26b9ea876aaeed4d,100
POI_IND_9999_0x3be7c9103beb716f:0x26b9ea876aaeed4d,78
POI_IND_9999_0x3be7c9103beb716f:0x26b9ea876aaeed4d,144
POI_IND_9999_0x3be7c9103beb716f:0x26b9ea876aaeed4d,77
POI_IND_9999_0x3be7c9103beb716f:0x26b9ea876aaeed4d,31
POI_IND_9999_0x3be7c9103beb716f:0x26b9ea876aaeed4d,280
POI_IND_9999_0x3be7c9103beb716f:0x26b9ea876aaeed4d,494
POI_IND_9999_0x3be7c9103beb716f:0x26b9ea876aaeed4d,264
POI_IND_9999_0x3be7c9103beb716f:0x26b9ea876aaeed4d,314
POI_IND_9999_0x3be7c7cd845de3a9:0x24405ab862c8eb10,170
POI_IND_9999_0x3be7c7cd845de3a9:0x24405ab862c8eb10,368
POI_IND_9999_0x3be7c7cd845de3a9:0x24405ab862c8eb10,153
POI_IND_9999_0x3be7c7cd845de3a9:0x24405ab862c8eb10,459
POI_IND_9999_0x3be7c7cd845de3a9:0x24405ab862c8eb10,102
POI_IND_9999_0x3be7c7cd845de3a9:0x24405ab862c8eb10,280
POI_IND_9999_0x3be7c7cd845de3a9:0x24405ab862c8eb10,652
POI_IND_9999_0x3be7c7cd845de3a9:0x24405ab862c8eb10,89
POI_IND_9999_0x3be7c7cd845de3a9:0x24405ab862c8eb10,252
POI_IND_9999_0x3be7c7cd845de3a9:0x24405ab862c8eb10,183
POI_IND_9999_0x3be7c7cd845de3a9:0x24405ab862c8eb10,82
POI_IND_9999_0x3be7c7cd845de3a9:0x24405ab862c8eb10,483
POI_IND_9999_0x3be7c7cd845de3a9:0x24405ab862c8eb10,150
POI_IND_9999_0x3be7c7cd845de3a9:0x24405ab862c8eb10,3
POI_IND_9999_0x3be7c7cd845de3a9:0x24405ab862c8eb10,100
POI_IND_9999_0x3be7c7cd845de3a9:0x24405ab862c8eb10,329
POI_IND_9999_0x3be7c7cd845de3a9:0x24405ab862c8eb10,184
POI_IND_9999_0x3be7c7cd845de3a9:0x24405ab862c8eb10,270
POI_IND_9999_0x3be7c7cd845de3a9:0x24405ab862c8eb10,165
POI_IND_9999_0x3be7c7cd845de3a9:0x24405ab862c8eb10,354
POI_IND_9999_0x3be7c7cd845de3a9:0x24405ab862c8eb10,401
POI_IND_9999_0x3be7c7cd845de3a9:0x24405ab862c8eb10,282
POI_IND_9999_0x3be7c7cd845de3a9:0x24405ab862c8eb10,300
POI_IND_9999_0x3be7c7cd845de3a9:0x24405ab862c8eb10,358
POI_IND_9999_0x3be7c7cd845de3a9:0x24405ab862c8eb10,158
POI_IND_9999_0x3be7c7cd845de3a9:0x24405ab862c8eb10,359
POI_IND_9999_0x3be7c7cd845de3a9:0x24405ab862c8eb10,188
POI_IND_9999_0x3be7c7cd845de3a9:0x24405ab862c8eb10,259
POI_IND_9999_0x3be7c7cd845de3a9:0x24405ab862c8eb10,226
POI_IND_9999_0x3be7c7cd845de3a9:0x24405ab862c8eb10,100
POI_IND_9999_0x3be7b1e3b59a761b:0xdd979e6bd375a01f,1249
POI_IND_9999_0x3be7b1e3b59a761b:0xdd979e6bd375a01f,760
POI_IND_9999_0x3be7b1e3b59a761b:0xdd979e6bd375a01f,553
POI_IND_9999_0x3be7b1e3b59a761b:0xdd979e6bd375a01f,997
POI_IND_9999_0x3be7b1e3b59a761b:0xdd979e6bd375a01f,604
POI_IND_9999_0x3be7b1e3b59a761b:0xdd979e6bd375a01f,157
POI_IND_9999_0x3be7b1e3b59a761b:0xdd979e6bd375a01f,760
POI_IND_9999_0x3be7b1e3b59a761b:0xdd979e6bd375a01f,246
POI_IND_9999_0x3be7b1e3b59a761b:0xdd979e6bd375a01f,824
POI_IND_9999_0x3be7b1e3b59a761b:0xdd979e6bd375a01f,1459
POI_IND_9999_0x3be7b1e3b59a761b:0xdd979e6bd375a01f,964
POI_IND_9999_0x3be7b1e3b59a761b:0xdd979e6bd375a01f,757
POI_IND_9999_0x3be7b1e3b59a761b:0xdd979e6bd375a01f,1209
POI_IND_9999_0x3be7b1e3b59a761b:0xdd979e6bd375a01f,795
POI_IND_9999_0x3be7b1e3b59a761b:0xdd979e6bd375a01f,1601
POI_IND_9999_0x3be7b1e3b59a761b:0xdd979e6bd375a01f,1034
POI_IND_9999_0x3be7b1e3b59a761b:0xdd979e6bd375a01f,724
POI_IND_9999_0x3be7b1e3b59a761b:0xdd979e6bd375a01f,1522
POI_IND_9999_0x3be7b1e3b59a761b:0xdd979e6bd375a01f,1116
POI_IND_9999_0x3be7b1e3b59a761b:0xdd979e6bd375a01f,1407
POI_IND_9999_0x3be7b1e3b59a761b:0xdd979e6bd375a01f,867
POI_IND_9999_0x3be7b1e3b59a761b:0xdd979e6bd375a01f,1179
POI_IND_9999_0x3be7b1e3b59a761b:0xdd979e6bd375a01f,1682
POI_IND_9999_0x3be7b1e3b59a761b:0xdd979e6bd375a01f,1138
POI_IND_9999_0x3be7b1e3b59a761b:0xdd979e6bd375a01f,989
POI_IND_9999_0x3be7b1e3b59a761b:0xdd979e6bd375a01f,627
POI_IND_9999_0x3be7b1e3b59a761b:0xdd979e6bd375a01f,775
POI_IND_9999_0x3be7b1e3b59a761b:0xdd979e6bd375a01f,1142
POI_IND_9999_0x3be7b1e3b59a761b:0xdd979e6bd375a01f,639
POI_IND_9999_0x3be7b1e3b59a761b:0xdd979e6bd375a01f,1209
POI_IND_9999_0x3be7b1e3b59a761b:0xdd979e6bd375a01f,1396
POI_IND_9999_0x3be7c80f74b9250f:0x6c84c00381cf808b,921
POI_IND_9999_0x3be7c80f74b9250f:0x6c84c00381cf808b,984
POI_IND_9999_0x3be7c80f74b9250f:0x6c84c00381cf808b,569
POI_IND_9999_0x3be7c80f74b9250f:0x6c84c00381cf808b,1065
POI_IND_9999_0x3be7c80f74b9250f:0x6c84c00381cf808b,395
POI_IND_9999_0x3be7c80f74b9250f:0x6c84c00381cf808b,519
POI_IND_9999_0x3be7c80f74b9250f:0x6c84c00381cf808b,659
POI_IND_9999_0x3be7c80f74b9250f:0x6c84c00381cf808b,653
POI_IND_9999_0x3be7c80f74b9250f:0x6c84c00381cf808b,362
POI_IND_9999_0x3be7c80f74b9250f:0x6c84c00381cf808b,461
POI_IND_9999_0x3be7c80f74b9250f:0x6c84c00381cf808b,507
POI_IND_9999_0x3be7c80f74b9250f:0x6c84c00381cf808b,1272
POI_IND_9999_0x3be7c80f74b9250f:0x6c84c00381cf808b,1064
POI_IND_9999_0x3be7c80f74b9250f:0x6c84c00381cf808b,464
POI_IND_9999_0x3be7c80f74b9250f:0x6c84c00381cf808b,703
POI_IND_9999_0x3be7c80f74b9250f:0x6c84c00381cf808b,887
POI_IND_9999_0x3be7c80f74b9250f:0x6c84c00381cf808b,662
POI_IND_9999_0x3be7c80f74b9250f:0x6c84c00381cf808b,598
POI_IND_9999_0x3be7c80f74b9250f:0x6c84c00381cf808b,374
POI_IND_9999_0x3be7c80f74b9250f:0x6c84c00381cf808b,883
POI_IND_9999_0x3be7c80f74b9250f:0x6c84c00381cf808b,744
POI_IND_9999_0x3be7c80f74b9250f:0x6c84c00381cf808b,871
POI_IND_9999_0x3be7c80f74b9250f:0x6c84c00381cf808b,782
POI_IND_9999_0x3be7c80f74b9250f:0x6c84c00381cf808b,573
POI_IND_9999_0x3be7c80f74b9250f:0x6c84c00381cf808b,459
POI_IND_9999_0x3be7c80f74b9250f:0x6c84c00381cf808b,838
