h3index,district_code,wbi
89608b56d9bffff,IN.MH.MU,61.02506243
89608b56dcfffff,IN.MH.MU,67.86538941
89608b0b61bffff,IN.MH.MU,84.73055005
89608b193cfffff,IN.MH.MU,52.93768382
89608b446afffff,IN.MH.MU,64.98971125
89608b4601bffff,IN.MH.MU,70.67850609
89608b469d3ffff,IN.MH.MU,48.98097995
89608b5415bffff,IN.MH.MU,70.31546852
89608b541cfffff,IN.MH.MU,68.55479656
89608b54c2fffff,IN.MH.MU,74.68723354
89608b54eabffff,IN.MH.MU,66.78571503
89608b56cb3ffff,IN.MH.MU,65.1745108
89608b09013ffff,IN.MH.MU,68.32973963
89608b090cbffff,IN.MH.MU,72.36452451
89608b0942fffff,IN.MH.MU,71.00366478
89608b09653ffff,IN.MH.MU,72.79900865
89608b0b12fffff,IN.MH.MU,69.57722444
89608b19247ffff,IN.MH.MU,50.81808365
89608b44463ffff,IN.MH.MU,68.65808024
89608b46a3bffff,IN.MH.MU,43.53125211
89608b54047ffff,IN.MH.MU,58.90707148
89608b549b7ffff,IN.MH.MU,65.39951316
89608b5517bffff,IN.MH.MU,73.55602312
89608b5619bffff,IN.MH.MU,41.1781917
89608b56cc3ffff,IN.MH.MU,60.13810524
89608b0129bffff,IN.MH.MU,62.9406202
89608b093d3ffff,IN.MH.MU,67.29659516
89608b0b0cfffff,IN.MH.MU,70.9187942
89608b0b1dbffff,IN.MH.MU,77.52979715
89608b0b297ffff,IN.MH.MU,70.04014608
89608b19ea7ffff,IN.MH.MU,49.57812685
89608b44483ffff,IN.MH.MU,68.99057332
89608b460dbffff,IN.MH.MU,65.12623974
89608b46213ffff,IN.MH.MU,67.69992913
89608b46233ffff,IN.MH.MU,72.02397787
89608b46cb7ffff,IN.MH.MU,65.22655463
89608b47563ffff,IN.MH.MU,60.37454703
89608b5434bffff,IN.MH.MU,67.87891527
89608b54a6bffff,IN.MH.MU,58.16656678
89608b54bb7ffff,IN.MH.MU,72.63760011
89608b54d23ffff,IN.MH.MU,63.0383539
89608b56d07ffff,IN.MH.MU,67.64246532
89608b01283ffff,IN.MH.MU,60.80370244
89608b09593ffff,IN.MH.MU,68.92546367
89608b0b1d3ffff,IN.MH.MU,76.1868452
89608b19297ffff,IN.MH.MU,47.78485527
89608b4608bffff,IN.MH.MU,66.82315442
89608b47027ffff,IN.MH.MU,63.23651287
89608b543b7ffff,IN.MH.MU,68.98002857
89608b54d6bffff,IN.MH.MU,76.40898542
89608b5590bffff,IN.MH.MU,51.79551247
89608b56b8fffff,IN.MH.MU,73.63222504
89608b0868bffff,IN.MH.MU,66.04203839
89608b444abffff,IN.MH.MU,70.49236617
89608b46377ffff,IN.MH.MU,73.36408217
89608b4643bffff,IN.MH.MU,55.54745673
89608b46637ffff,IN.MH.MU,66.71270322
89608b46b97ffff,IN.MH.MU,50.17002973
89608b46d0fffff,IN.MH.MU,57.53884722
89608b4734bffff,IN.MH.MU,58.94889994
89608b54567ffff,IN.MH.MU,60.01390956
89608b568a7ffff,IN.MH.MU,72.24889282
89608b56cc7ffff,IN.MH.MU,65.50795578
89608b0b4c7ffff,IN.MH.MU,66.59533951
89608b0b697ffff,IN.MH.MU,79.98441327
89608b191abffff,IN.MH.MU,36.53989775
89608b454afffff,IN.MH.MU,67.98886307
89608b466c7ffff,IN.MH.MU,63.58514659
89608b46ca7ffff,IN.MH.MU,65.2104063
89608b47157ffff,IN.MH.MU,67.44015027
89608b473afffff,IN.MH.MU,72.54983051
89608b5435bffff,IN.MH.MU,69.8836591
89608b5494bffff,IN.MH.MU,71.84393652
89608b54993ffff,IN.MH.MU,70.00489112
89608b54a53ffff,IN.MH.MU,54.0186617
89608b56927ffff,IN.MH.MU,78.46117105
89608b0b19bffff,IN.MH.MU,74.51200289
89608b46147ffff,IN.MH.MU,73.5620546
89608b46487ffff,IN.MH.MU,55.03992386
89608b47143ffff,IN.MH.MU,67.31483594
89608b4716fffff,IN.MH.MU,69.18879899
89608b54873ffff,IN.MH.MU,68.88933925
89608b54c3bffff,IN.MH.MU,71.06293289
89608b54c83ffff,IN.MH.MU,68.9875463
89608b54dc3ffff,IN.MH.MU,76.070259
89608b54e97ffff,IN.MH.MU,70.19867504
89608b5682bffff,IN.MH.MU,73.93194447
89608b5688bffff,IN.MH.MU,66.74523108
89608b090c7ffff,IN.MH.MU,72.36464596
89608b09403ffff,IN.MH.MU,70.50165315
89608b094d7ffff,IN.MH.MU,69.13706762
89608b0b623ffff,IN.MH.MU,73.23293065
89608b46017ffff,IN.MH.MU,72.33337744
89608b46dcbffff,IN.MH.MU,63.16745401
89608b46e2bffff,IN.MH.MU,50.41080631
89608b548a3ffff,IN.MH.MU,77.34932864
89608b54e4bffff,IN.MH.MU,54.78209234
89608b555a3ffff,IN.MH.MU,44.58799404
89608b5592fffff,IN.MH.MU,57.57349467
89608b55e1bffff,IN.MH.MU,58.34862456
89608b0923bffff,IN.MH.MU,76.04101326
89608b09443ffff,IN.MH.MU,69.94954476
89608b0b26fffff,IN.MH.MU,70.11154574
89608b0b36bffff,IN.MH.MU,72.85929171
89608b19eb7ffff,IN.MH.MU,43.83339
89608b44663ffff,IN.MH.MU,69.30107962
89608b4613bffff,IN.MH.MU,64.84918085
89608b46207ffff,IN.MH.MU,69.48820027
89608b4630bffff,IN.MH.MU,75.42884189
89608b47117ffff,IN.MH.MU,65.68382626
89608b5418bffff,IN.MH.MU,66.26271411
89608b541dbffff,IN.MH.MU,68.1346349
89608b5432bffff,IN.MH.MU,56.05228329
89608b5538fffff,IN.MH.MU,67.9643374
89608b090abffff,IN.MH.MU,62.09213821
89608b0927bffff,IN.MH.MU,75.20148213
89608b09637ffff,IN.MH.MU,71.15536721
89608b0b34fffff,IN.MH.MU,73.10585196
89608b46387ffff,IN.MH.MU,69.56314463
89608b4654bffff,IN.MH.MU,69.3388634
89608b46693ffff,IN.MH.MU,58.89107775
89608b46cbbffff,IN.MH.MU,63.14432973
89608b471a7ffff,IN.MH.MU,69.19519049
89608b5407bffff,IN.MH.MU,63.57701518
89608b540afffff,IN.MH.MU,68.98966026
89608b54d5bffff,IN.MH.MU,74.10714374
89608b56da7ffff,IN.MH.MU,61.18109575
89608b09043ffff,IN.MH.MU,72.98443765
89608b0b43bffff,IN.MH.MU,62.49975183
89608b0b6c7ffff,IN.MH.MU,80.73583619
89608b19abbffff,IN.MH.MU,56.16387855
89608b45497ffff,IN.MH.MU,53.89617576
89608b46a03ffff,IN.MH.MU,45.91119044
89608b54937ffff,IN.MH.MU,68.77693857
89608b54c5bffff,IN.MH.MU,67.63465072
89608b54d1bffff,IN.MH.MU,70.81198929
89608b54ec7ffff,IN.MH.MU,67.71688103
89608b559a7ffff,IN.MH.MU,64.36384371
89608b0b187ffff,IN.MH.MU,72.25547952
89608b462c7ffff,IN.MH.MU,66.38694829
89608b46427ffff,IN.MH.MU,63.10582157
89608b46a6fffff,IN.MH.MU,44.20079615
89608b542abffff,IN.MH.MU,63.34150252
89608b54b2bffff,IN.MH.MU,73.75664963
89608b55013ffff,IN.MH.MU,53.75719553
89608b094cbffff,IN.MH.MU,68.24109953
89608b19227ffff,IN.MH.MU,56.02831109
89608b441d7ffff,IN.MH.MU,58.95128217
89608b4455bffff,IN.MH.MU,70.83398483
89608b446a3ffff,IN.MH.MU,64.05788075
89608b4618fffff,IN.MH.MU,73.00057757
89608b461d7ffff,IN.MH.MU,75.54848609
89608b46393ffff,IN.MH.MU,69.90742731
89608b46527ffff,IN.MH.MU,76.85181804
89608b46cd7ffff,IN.MH.MU,67.53806182
89608b47527ffff,IN.MH.MU,61.09571746
89608b47557ffff,IN.MH.MU,47.50168879
89608b5412bffff,IN.MH.MU,69.55788044
89608b55e8bffff,IN.MH.MU,63.22835481
89608b56943ffff,IN.MH.MU,74.50623339
89608b19e57ffff,IN.MH.MU,53.7313949
89608b4622bffff,IN.MH.MU,71.85247057
89608b47577ffff,IN.MH.MU,61.30459362
89608b54223ffff,IN.MH.MU,69.75621733
89608b54abbffff,IN.MH.MU,58.28061669
89608b54b43ffff,IN.MH.MU,63.74409862
89608b54c37ffff,IN.MH.MU,76.18889693
89608b54e2bffff,IN.MH.MU,64.89790397
89608b0b263ffff,IN.MH.MU,69.39610436
89608b0b377ffff,IN.MH.MU,74.29044111
89608b0b467ffff,IN.MH.MU,68.39357244
89608b19257ffff,IN.MH.MU,49.35005928
89608b1928fffff,IN.MH.MU,59.2479412
89608b44053ffff,IN.MH.MU,62.36811455
89608b45097ffff,IN.MH.MU,65.12066053
89608b4616bffff,IN.MH.MU,63.39664311
89608b4620bffff,IN.MH.MU,67.2545528
89608b463d3ffff,IN.MH.MU,70.85231752
89608b46cdbffff,IN.MH.MU,65.56925753
89608b46d1bffff,IN.MH.MU,59.62579218
89608b54023ffff,IN.MH.MU,71.62075422
89608b541abffff,IN.MH.MU,68.86378872
89608b542a3ffff,IN.MH.MU,63.73592698
89608b54d17ffff,IN.MH.MU,64.12396769
89608b55157ffff,IN.MH.MU,70.38488421
89608b56873ffff,IN.MH.MU,70.17515937
89608b56cbbffff,IN.MH.MU,69.50920164
89608b09247ffff,IN.MH.MU,76.06279853
89608b0954bffff,IN.MH.MU,67.08341565
89608b0b1bbffff,IN.MH.MU,74.62673747
89608b0b34bffff,IN.MH.MU,72.62348185
89608b19c73ffff,IN.MH.MU,43.52038686
89608b44057ffff,IN.MH.MU,62.70937383
89608b442d3ffff,IN.MH.MU,66.74132504
89608b44553ffff,IN.MH.MU,70.80887431
89608b44c1bffff,IN.MH.MU,44.82889365
89608b460bbffff,IN.MH.MU,72.51444845
89608b4712fffff,IN.MH.MU,71.09441784
89608b475a3ffff,IN.MH.MU,54.59685094
89608b54953ffff,IN.MH.MU,74.5487944
89608b54d73ffff,IN.MH.MU,71.053875
89608b56bcfffff,IN.MH.MU,75.50707739
89608b56c97ffff,IN.MH.MU,65.62492108
89608b09063ffff,IN.MH.MU,66.14879634
89608b09353ffff,IN.MH.MU,66.7286242
89608b0968fffff,IN.MH.MU,77.42369576
89608b0b0d3ffff,IN.MH.MU,71.25324605
89608b0b227ffff,IN.MH.MU,69.4204632
89608b0b2a7ffff,IN.MH.MU,72.40237789
89608b46c9bffff,IN.MH.MU,69.83588768
89608b471afffff,IN.MH.MU,68.83571803
89608b540abffff,IN.MH.MU,68.47339375
89608b56883ffff,IN.MH.MU,71.79432987
89608b56b17ffff,IN.MH.MU,72.85541786
89608b56b63ffff,IN.MH.MU,72.25226376
89608b09047ffff,IN.MH.MU,69.22769948
89608b093dbffff,IN.MH.MU,71.18482713
89608b09677ffff,IN.MH.MU,74.17607686
89608b0b1abffff,IN.MH.MU,75.83095286
89608b19a7bffff,IN.MH.MU,64.69806539
89608b44047ffff,IN.MH.MU,61.0184161
89608b445d3ffff,IN.MH.MU,73.71650574
89608b45587ffff,IN.MH.MU,73.93144535
89608b46067ffff,IN.MH.MU,69.11853005
89608b46583ffff,IN.MH.MU,78.09746689
89608b471c3ffff,IN.MH.MU,65.12595297
89608b5404fffff,IN.MH.MU,58.85381965
89608b548d3ffff,IN.MH.MU,72.60643798
89608b54d2bffff,IN.MH.MU,66.29099335
89608b55e43ffff,IN.MH.MU,51.66587548
89608b56887ffff,IN.MH.MU,70.81009467
89608b56983ffff,IN.MH.MU,74.68073646
89608b56a67ffff,IN.MH.MU,70.20952492
89608b0b2b7ffff,IN.MH.MU,70.70723146
89608b446abffff,IN.MH.MU,65.15788897
89608b462b3ffff,IN.MH.MU,72.59410396
89608b5492bffff,IN.MH.MU,72.95567898
89608b54ad3ffff,IN.MH.MU,56.38669081
89608b54bcbffff,IN.MH.MU,61.29769199
89608b54d0bffff,IN.MH.MU,70.02941568
89608b56b97ffff,IN.MH.MU,73.77919
89608b0a26bffff,IN.MH.MU,62.68736571
89608b0b147ffff,IN.MH.MU,80.98334314
89608b0b38bffff,IN.MH.MU,76.49901081
89608b0b40bffff,IN.MH.MU,70.79487601
89608b0b6abffff,IN.MH.MU,76.09836188
89608b19c03ffff,IN.MH.MU,41.16816791
89608b441a7ffff,IN.MH.MU,51.08401569
89608b45463ffff,IN.MH.MU,60.21434961
89608b4547bffff,IN.MH.MU,54.94980718
89608b45577ffff,IN.MH.MU,64.59808301
89608b470abffff,IN.MH.MU,54.64204372
89608b54137ffff,IN.MH.MU,68.18153848
89608b54317ffff,IN.MH.MU,66.86410953
89608b54ab7ffff,IN.MH.MU,63.84112528
89608b09073ffff,IN.MH.MU,67.02723319
89608b0945bffff,IN.MH.MU,71.42891563
89608b0946bffff,IN.MH.MU,74.58504279
89608b0b28fffff,IN.MH.MU,65.01154038
89608b1984fffff,IN.MH.MU,54.45474543
89608b4405bffff,IN.MH.MU,60.60015226
89608b4461bffff,IN.MH.MU,74.79485605
89608b4614fffff,IN.MH.MU,70.29368962
89608b47327ffff,IN.MH.MU,79.25419443
89608b47357ffff,IN.MH.MU,63.53879934
89608b54227ffff,IN.MH.MU,69.0425494
89608b56a3bffff,IN.MH.MU,75.71062632
89608b0955bffff,IN.MH.MU,67.47090354
89608b09643ffff,IN.MH.MU,74.28532256
89608b096d7ffff,IN.MH.MU,74.52452485
89608b0b057ffff,IN.MH.MU,70.16053191
89608b0b07bffff,IN.MH.MU,70.20616059
89608b1930fffff,IN.MH.MU,54.74348645
89608b444d7ffff,IN.MH.MU,67.1686421
89608b44587ffff,IN.MH.MU,63.17544709
89608b46587ffff,IN.MH.MU,77.29116678
89608b47107ffff,IN.MH.MU,65.93741614
89608b543b3ffff,IN.MH.MU,69.7197225
89608b543d7ffff,IN.MH.MU,65.13358553
89608b54a73ffff,IN.MH.MU,54.22462926
89608b56523ffff,IN.MH.MU,40.12479205
89608b56acbffff,IN.MH.MU,59.89799167
89608b56d4bffff,IN.MH.MU,72.95339573
89608b095d3ffff,IN.MH.MU,68.12675188
89608b0b293ffff,IN.MH.MU,71.17821927
89608b0b6bbffff,IN.MH.MU,76.90943893
89608b1935bffff,IN.MH.MU,59.40558374
89608b193dbffff,IN.MH.MU,49.42990512
89608b19a0fffff,IN.MH.MU,56.26534361
89608b440afffff,IN.MH.MU,67.23245721
89608b46003ffff,IN.MH.MU,71.84884719
89608b46173ffff,IN.MH.MU,69.34339637
89608b463c7ffff,IN.MH.MU,73.1515198
89608b46da7ffff,IN.MH.MU,46.3238213
89608b46e4fffff,IN.MH.MU,60.00676636
89608b54e5bffff,IN.MH.MU,56.33350365
89608b568d3ffff,IN.MH.MU,61.02618817
89608b56cd7ffff,IN.MH.MU,66.82981416
89608b09667ffff,IN.MH.MU,72.79833668
89608b0b11bffff,IN.MH.MU,78.07335911
89608b44647ffff,IN.MH.MU,72.45127319
89608b44c7bffff,IN.MH.MU,43.67399699
89608b450b7ffff,IN.MH.MU,63.7035228
89608b463c3ffff,IN.MH.MU,74.55470261
89608b4668bffff,IN.MH.MU,65.5762961
89608b46ab3ffff,IN.MH.MU,46.46623945
89608b5480bffff,IN.MH.MU,71.62982687
89608b55547ffff,IN.MH.MU,46.57454453
89608b56c67ffff,IN.MH.MU,68.6955851
89608b56c7bffff,IN.MH.MU,61.13271061
89608b0865bffff,IN.MH.MU,62.39424497
89608b09423ffff,IN.MH.MU,68.59687082
89608b0b103ffff,IN.MH.MU,77.61619103
89608b0b207ffff,IN.MH.MU,64.75106773
89608b0b287ffff,IN.MH.MU,68.377947
89608b0b3c7ffff,IN.MH.MU,77.48081426
89608b4450fffff,IN.MH.MU,68.83692002
89608b4456bffff,IN.MH.MU,65.5057085
89608b4542bffff,IN.MH.MU,67.26142428
89608b4546fffff,IN.MH.MU,58.27882537
89608b4659bffff,IN.MH.MU,77.17556376
89608b54967ffff,IN.MH.MU,72.87484552
89608b553b3ffff,IN.MH.MU,73.36442801
89608b56963ffff,IN.MH.MU,75.83544783
89608b0937bffff,IN.MH.MU,63.84251631
89608b0b2b3ffff,IN.MH.MU,69.37768073
89608b0b633ffff,IN.MH.MU,74.30622044
89608b1938fffff,IN.MH.MU,46.22132163
89608b443d3ffff,IN.MH.MU,54.20879485
89608b444c7ffff,IN.MH.MU,67.98472436
89608b454c7ffff,IN.MH.MU,53.01837672
89608b45513ffff,IN.MH.MU,73.20032443
89608b465cbffff,IN.MH.MU,65.59442569
89608b54073ffff,IN.MH.MU,62.65749826
89608b54393ffff,IN.MH.MU,68.3566789
89608b55127ffff,IN.MH.MU,69.62188747
89608b55387ffff,IN.MH.MU,72.86006257
89608b55563ffff,IN.MH.MU,54.4733328
89608b09483ffff,IN.MH.MU,71.73493039
89608b44457ffff,IN.MH.MU,70.61722159
89608b4465bffff,IN.MH.MU,76.22906105
89608b4611bffff,IN.MH.MU,75.74669551
89608b46363ffff,IN.MH.MU,76.03998974
89608b46627ffff,IN.MH.MU,68.15602387
89608b46653ffff,IN.MH.MU,55.24602318
89608b46aabffff,IN.MH.MU,44.88531462
89608b473cfffff,IN.MH.MU,60.24616546
89608b5418fffff,IN.MH.MU,65.44207428
89608b54bafffff,IN.MH.MU,72.1854294
89608b56a23ffff,IN.MH.MU,76.06311476
