poi_code,home_h9,state,district,district_code,city,village,house_price_wbi,poi_wbi,gwpca_wbi,local_weight_house,local_weight_poi,explained_variance,version,country
POI_IND_9999_0x3be7d1003712bd7f:0xed8874ea8af92970,89608b016cbffff,Maharashtra,Mumbai,IN.MH.AA,Mumbai,Greater Mumbai,64.86302366663742,73.05018207778521,61.45266870926429,0.8229744802749591,0.17702551972504085,74.73817906051825,4.2.3,IND
POI_IND_9999_0x3be7d1d998b45a1f:0x9b6c38d0ba8e3ba6,89608b016cbffff,Maharashtra,Mumbai,IN.MH.AA,Mumbai,Greater Mumbai,64.86302366663742,73.05018207778521,61.45266870926429,0.8229744802749591,0.17702551972504085,74.73817906051825,4.2.3,IND
POI_IND_9999_0x3be7c9bbd1072bbd:0x44a0ca9f7b9665db,89608b5694bffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,67.84668938817714,72.11061868778486,73.21964733810776,0.6152575012376746,0.3847424987623253,69.58529783543086,4.2.3,IND
POI_IND_9999_0x3be7b0eceba54341:0x24922b6434ffc263,89608b454cfffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,38.08630412451353,49.830762349511076,31.965068583609522,0.6303318369705826,0.36966816302941746,70.75104301,4.2.3,IND
POI_IND_9999_0x3be7c12440ee77e3:0xdde978c0d9885cc,89608b56c8bffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,38.08630412451353,69.04879551238591,45.42492158622363,0.5746458861465659,0.425354114,68.93452335545145,4.2.3,IND
POI_IND_9999_0x3be7b6f0d1e8ac9d:0x449a92aa8c0d528d,89608b4e197ffff,Maharashtra,Thane,IN.MH.TN,Thane,Mira-Bhayandar,90.39569441177308,77.18056464,92.00724059435053,0.6165886921355825,0.3834113078644175,70.80526666658736,4.2.3,IND
POI_IND_9999_0x3be7bf99bd3104ed:0x5a93f61e9a9166db,89608b50897ffff,Maharashtra,Thane,IN.MH.TN,Thane,Thane,71.28016364247215,80.13497386505573,75.83751593145985,0.6056905241205852,0.39430947587941473,68.43783365981574,4.2.3,IND
POI_IND_9999_0x3be7bd2591a2a921:0xed5776284fd16fcc,89608b5a853ffff,Maharashtra,Thane,IN.MH.TN,Bhiwandi,Bhiwandi Nizampur,38.76205811289713,51.50541013704897,28.67457642165029,0.5906023341618172,0.40939766583818293,69.85036904,4.2.3,IND
POI_IND_9999_0x3be7b7346b65e457:0x34e39c1295315a82,89608b462cbffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,59.53218855096085,60.9278198,58.80274631793354,0.6425945797594889,0.3574054202405111,71.08576042912935,4.2.3,IND
POI_IND_9999_0x3be7c93e67737047:0x403c5cb89a340e76,89608b4625bffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,38.08630412451353,65.77590023009878,40.49139757024672,0.6412346177991786,0.35876538220082155,71.0638228,4.2.3,IND
POI_IND_9999_0x3be7b045b503ff63:0x69e4e028b0000000,89608b4567bffff,Maharashtra,Thane,IN.MH.TN,Thane,Mira-Bhayandar,91.91276988924866,84.5639198,97.77878293591135,0.6168539496385312,0.38314605036146876,70.4733297,4.2.3,IND
POI_IND_9999_0x3be7b10f0603ff47:0x6a98b4f6a7703476,89608b4ec9bffff,Maharashtra,Thane,IN.MH.TN,Thane,Mira-Bhayandar,92.90113729229505,78.04803583284655,94.91919662455243,0.6181897984383923,0.3818102015616078,71.00420504264319,4.2.3,IND
POI_IND_9999_0x3be7c73a866ecb37:0x566d78c582f44106,89608b541a3ffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,66.00340551,70.18266333779303,70.29250795600369,0.6258056537243496,0.37419434627565046,70.13120267252573,4.2.3,IND
POI_IND_9999_0x3be7c7be6a130b4f:0x5002516c40af96b3,89608b541a3ffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,66.00340551,70.18266333779303,70.29250795600369,0.6258056537243496,0.37419434627565046,70.13120267252573,4.2.3,IND
POI_IND_9999_0x3be7c9d4ca04a90b:0x1947d7ec28e60662,89608b5481bffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,63.27230265823354,73.30812409919938,69.22387521782525,0.6418799248878834,0.3581200751121166,70.62073276657708,4.2.3,IND
POI_IND_9999_0x3be7937813ce7481:0xd78a1fe4d2086572,89608a26a83ffff,Maharashtra,Thane,IN.MH.TN,Ambarnath,Ambarnath,47.21575630369432,63.38559010961606,43.964585173727386,0.5827909196356997,0.4172090803643002,70.27342884223103,4.2.3,IND
POI_IND_9999_0x3be7c94f731e8d61:0x7ae2f2cfb614b74b,89608b1986fffff,Maharashtra,Mumbai,IN.MH.AA,Mumbai,Greater Mumbai,75.05410209,49.41057588776464,65.71112659013028,0.5908588378903162,0.40914116210968376,68.78362077544541,4.2.3,IND
POI_IND_9999_0x3be7c9c03053fe57:0x1931cf470d26ecc7,89608bccec7ffff,Maharashtra,Thane,IN.MH.TN,Thane,Navi Mumbai,68.33466662218751,82.38935010037436,74.07434644529226,0.6239072542739551,0.3760927457260449,67.41764211882801,4.2.3,IND
POI_IND_9999_0x3be7c9c304783a55:0xb12f52b2c8daf8b6,89608b19e63ffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,68.69313200322979,61.72737369747402,67.54634984662599,0.5797861376445346,0.4202138623554653,68.76551601239018,4.2.3,IND
POI_IND_9999_0x3be7c8ff00000001:0xaec90dc79783fc3f,89608b54b67ffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,38.08630412451353,75.04948970557516,45.16269257425018,0.6483521674628906,0.3516478325371094,70.96052332,4.2.3,IND
POI_IND_9999_0x3be7ce6743f65149:0xfa45d5f62fa794d4,89608b54c9bffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,49.97678132531492,68.35993288843994,53.942925495501406,0.6264731005671217,0.3735268994328783,70.07793966,4.2.3,IND
POI_IND_9999_0x3be7c0d141473e29:0xcd62f444016bdf68,89608b575c7ffff,Maharashtra,Thane,IN.MH.TN,Thane,Navi Mumbai,26.02814167989211,80.76933753469795,33.254553225240436,0.6174495665635104,0.3825504334364896,67.82982625,4.2.3,IND
POI_IND_9999_0x3be7a97181cd4e69:0x38cd28906c5be4b4,8942db48ba7ffff,Maharashtra,Palghar,IN.MH.PL,Vasai,Vasai-Virar City,51.203805790538325,96.57427178,83.97689677140822,0.16047550037999284,0.8395244996200072,59.19879018144414,4.2.3,IND
POI_IND_9999_0x3be7b731132286c9:0xcd4219a5e0b205e4,89608b47173ffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,64.37751934863358,67.4157017,67.11686933773576,0.6357021497591765,0.36429785024082345,70.95126164053559,4.2.3,IND
POI_IND_9999_0x3be7ed2d320867b1:0x9910cdb3d418679e,89608bc9647ffff,Maharashtra,Thane,IN.MH.TN,Ambarnath,Badlapur,53.422902370378935,63.85081890192002,49.840258317504976,0.5804277026776961,0.419572297,70.36601793545503,4.2.3,IND
POI_IND_9999_0x3be7d1d981951fe7:0xcacbde10af0db255,89608b5439bffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,73.54667302,66.8992887,75.66774719,0.630872514,0.36912748609830603,70.45005646825418,4.2.3,IND
POI_IND_9999_0x3be7b12de6b318bd:0xeb8b38927fd79982,89608b452cbffff,Maharashtra,Thane,IN.MH.TN,Thane,Mira-Bhayandar,93.45081128067059,83.04014212,98.339004,0.6169355156219815,0.38306448437801854,70.67950858585593,4.2.3,IND
POI_IND_9999_0x3be7b6eeb5e6f079:0x4c99a1a5a93ba4f7,89608b46197ffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,68.05677087,72.33403260746263,73.34316529259439,0.6466313598186254,0.3533686401813746,71.03933258978982,4.2.3,IND
POI_IND_9999_0x3be7c78ae8723065:0xe333f0e830d7b98d,89608b56b87ffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,38.08630412451353,71.39557866144145,44.793519967103045,0.6170472111595832,0.3829527888404168,69.64908368202092,4.2.3,IND
POI_IND_9999_0x3be7cf42e399f7ad:0x6cb98d34e1c9b043,89608851b23ffff,Maharashtra,Pune,IN.MH.PU,Haveli,Pimpri Chinchwad,47.85063020913338,73.20002117776119,46.350998906197745,0.6468990403603113,0.3531009596396887,66.86675647584673,4.2.3,IND
POI_IND_9999_0x3be7c146e859ac23:0x5814bc689be56c1a,89608bcd957ffff,Maharashtra,Thane,IN.MH.TN,Thane,Navi Mumbai,66.56391204172974,82.55737985770348,72.57518532098113,0.6199810245361346,0.3800189754638654,67.62864001947617,4.2.3,IND
POI_IND_9999_0x3be7bb4b4461eba9:0x85a6b647c2edecf7,89608b40403ffff,Maharashtra,Thane,IN.MH.TN,Thane,Thane,57.605484160426734,72.76341860144944,58.72369766787349,0.6046523235697967,0.39534767643020324,69.33094516160456,4.2.3,IND
POI_IND_9999_0x3be7b96324ea6103:0x2bccfb9435eb9385,89608b4237bffff,Maharashtra,Thane,IN.MH.TN,Thane,Thane,36.97579255123069,71.54607742211644,38.79919372545332,0.6062023606321797,0.39379763936782036,69.19660070557396,4.2.3,IND
POI_IND_9999_0x3be7c7e1317ec3dd:0xd77f911aadb9f605,89608b56a17ffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,60.729798655767546,73.43920952,67.31377232658372,0.6157434082374589,0.3842565917625412,69.76988084240014,4.2.3,IND
POI_IND_9999_0x3be7d1dcc331fcdf:0xdfaf93d11c4404e5,89608b03017ffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai,Mumbai Suburban,35.89425293214655,64.67155038170803,16.85578867186975,0.7839947635465636,0.2160052364534363,68.04335404116856,4.2.3,IND
POI_IND_9999_0x3be7b7604df9db1d:0x34c1b76409394126,89608b440dbffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,68.68211085845883,65.25945187626249,70.04446229885559,0.6267385468540463,0.3732614531459537,70.79799648911002,4.2.3,IND
POI_IND_9999_0x3be7d13c1abc5e8d:0x35306f3e0fd872bb,89608b0a473ffff,Maharashtra,Mumbai,IN.MH.AA,Mumbai,Greater Mumbai,66.28113501449965,72.91250086676187,63.72399068,0.809415268,0.19058473246485702,77.00809200261494,4.2.3,IND
POI_IND_9999_0x3be7b19cfcd99c69:0xf17d091bb5325393,89608b456bbffff,Maharashtra,Thane,IN.MH.TN,Thane,Mira-Bhayandar,93.56221364075512,72.09373529866616,92.04821537583214,0.6177373648099768,0.38226263519002324,70.28359996694135,4.2.3,IND
POI_IND_9999_0x3be7b04f5bba3497:0xcbee3ea3f97ef8f9,89608b452b3ffff,Maharashtra,Thane,IN.MH.TN,Thane,Mira-Bhayandar,94.01380741888727,81.40855915013954,97.94583438392596,0.6185991009024534,0.3814008990975467,70.65651330075941,4.2.3,IND
POI_IND_9999_0x3be7b76e64ca2a4d:0x1fa04430291cba5e,89608b46577ffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,38.08630412451353,73.40423740731208,44.33729273176138,0.6473000036036679,0.3526999963963322,71.04177041068162,4.2.3,IND
POI_IND_9999_0x3be7c9005f1a7955:0x7a085462da293594,89608b0b333ffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,85.40436613425547,72.22802213690915,90.3923612,0.646838042,0.353161958,70.33040091779044,4.2.3,IND
POI_IND_9999_0x3be7c7e483ff7bc5:0x4aedaa4c28e9096e,89608b56847ffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,78.69484529231626,67.22793029532079,80.40966346421395,0.608296767,0.39170323279154984,69.52124786503909,4.2.3,IND
POI_IND_9999_0x3be7b702bae86b4b:0x3672bc3953ec819e,89608b09233ffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,80.39595733710001,74.94675792,86.92647110634371,0.6479682126878017,0.35203178731219825,70.99989010400417,4.2.3,IND
POI_IND_9999_0x3be7ce8e255d9999:0xe1d38cdc27aa01b,89608b0a563ffff,Maharashtra,Mumbai,IN.MH.AA,Mumbai,Greater Mumbai,78.31634812058523,71.07491779,81.28514121694408,0.8285970830122165,0.17140291698778362,77.13771058349566,4.2.3,IND
POI_IND_9999_0x3be7c8a645c07565:0x9617fecaf6c05090,89608b54c9bffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,49.97678132531492,68.35993288843994,53.942925495501406,0.6264731005671217,0.3735268994328783,70.07793966,4.2.3,IND
POI_IND_9999_0x3be7c7401c2915c7:0xa67575845f83d027,89608b54b03ffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,69.07092545196137,69.64942068418647,72.89580425849121,0.6475919314099937,0.3524080685900063,70.88549686466304,4.2.3,IND
POI_IND_9999_0x3be7c92081e865e7:0x9ea8136650a2dca0,89608b0b5d7ffff,Maharashtra,Mumbai,IN.MH.AA,Mumbai,Greater Mumbai,35.89425293214655,73.06987267569112,19.248963362274413,0.7978571143658376,0.20214288563416238,78.61951992405814,4.2.3,IND
POI_IND_9999_0x3be7b7f3e9c1b2db:0x4c98dd9e4b640c2f,89608b46197ffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,68.05677087,72.33403260746263,73.34316529259439,0.6466313598186254,0.3533686401813746,71.03933258978982,4.2.3,IND
POI_IND_9999_0x3be7c86d8cf49237:0x7544812168e3975d,89608b46197ffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,68.05677087,72.33403260746263,73.34316529259439,0.6466313598186254,0.3533686401813746,71.03933258978982,4.2.3,IND
POI_IND_9999_0x3be7bf8960971a95:0xf4ba01f918ea1384,89608a26563ffff,Maharashtra,Thane,IN.MH.TN,Ambarnath,Badlapur,39.05680112129111,72.03216050140765,42.36807749171125,0.5796011982552074,0.4203988017447927,70.56392775,4.2.3,IND
POI_IND_9999_0x3be7cf29c0d30255:0xde19efed6b31b244,89608b0a0a7ffff,Maharashtra,Mumbai,IN.MH.AA,Mumbai,Greater Mumbai,35.89425293214655,70.23498106378578,16.354049619230416,0.8269180362783788,0.17308196372162124,77.58394090452742,4.2.3,IND
POI_IND_9999_0x3be7cf16190dccbd:0xc10412446013ea14,89608b0b5b3ffff,Maharashtra,Mumbai,IN.MH.AA,Mumbai,Greater Mumbai,35.89425293214655,70.45660310738886,17.92461025962254,0.8033675257877816,0.19663247421221836,78.59776005592816,4.2.3,IND
POI_IND_9999_0x3be7b65b2026b4a5:0xc3179d1bedce65b6,89608b46103ffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,38.08630412451353,73.94766345142615,44.813179277023934,0.6439405928003573,0.35605940719964263,71.04519586,4.2.3,IND
POI_IND_9999_0x3be7bb90caf77b51:0x213bc890c22ca912,89608b400abffff,Maharashtra,Thane,IN.MH.TN,Thane,Thane,44.873618101292585,75.26244499827787,48.347995415030304,0.6067549692871266,0.39324503071287353,69.49017536513732,4.2.3,IND
POI_IND_9999_0x3be795a339985e1f:0x83e52bfb2395070b,89608a26853ffff,Maharashtra,Thane,IN.MH.TN,Ambarnath,Ambarnath,52.40863793587623,61.84971538555535,47.60956616802178,0.5834037905162593,0.4165962094837406,70.16685094757162,4.2.3,IND
POI_IND_9999_0x3be7c97fc0faa1df:0x43954ff88ae715bd,89608b0b63bffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,38.08630412451353,73.92416645737349,45.48991238693662,0.6313214451743687,0.36867855482563117,69.92637716921999,4.2.3,IND
POI_IND_9999_0x3be7c93183138d3f:0x8e132f773c4ca9a8,89608b569c7ffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,82.06598324283958,75.98555431471641,88.75002736824801,0.6065695305916983,0.3934304694083018,69.33066994,4.2.3,IND
POI_IND_9999_0x3be7c60666aa0125:0x5fe58861f47d23c9,89608b56dc3ffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,75.90491533089593,66.396323,76.95514612256888,0.582740029,0.4172599706622009,68.94549722,4.2.3,IND
POI_IND_9999_0x3be7c9006d491371:0x582d2165770bf1f8,89608b0923bffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,78.63543853636381,76.04101326,85.77230279388289,0.6473959955108946,0.3526040044891054,71.00979822,4.2.3,IND
POI_IND_9999_0x3be7cf76915da3b3:0xf82d647589847aa5,89608b18b0bffff,Maharashtra,Mumbai,IN.MH.AA,Mumbai,Greater Mumbai,60.94996603443213,68.47680842817367,54.17692926635181,0.812144515,0.18785548541565703,75.12018040990932,4.2.3,IND
POI_IND_9999_0x3be7c62e686beb4f:0x5a421a900afb8217,89608b541dbffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,53.917169017183184,68.13463489698415,57.63255413586661,0.6239636950515792,0.37603630494842066,70.18180452216156,4.2.3,IND
POI_IND_9999_0x3be7bbdc6d0ae637:0xf56e5315a07010c9,89608b0a68bffff,Maharashtra,Mumbai,IN.MH.AA,Mumbai,Greater Mumbai,77.36517245009028,71.60811889001309,79.70547181523304,0.8007158422964936,0.19928415770350644,77.58684295284856,4.2.3,IND
POI_IND_9999_0x3be7c9330506d981:0x7761d788f2c74ea2,89608b0b017ffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,83.17895226677999,71.69494062157167,87.66330644595284,0.6327078216202473,0.36729217837975264,69.81839095927455,4.2.3,IND
POI_IND_9999_0x3be7cf2d8f2b0255:0xa449348e8c89f9c1,89608b0b017ffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,83.17895226677999,71.69494062157167,87.66330644595284,0.6327078216202473,0.36729217837975264,69.81839095927455,4.2.3,IND
POI_IND_9999_0x3be7bba396674b8b:0x8546eae0ee50532f,89608b4014fffff,Maharashtra,Thane,IN.MH.TN,Thane,Thane,33.27479231264937,55.18657194704618,25.420182547615738,0.6084489501303241,0.3915510498696759,69.62475204926626,4.2.3,IND
POI_IND_9999_0x3be7cef021ea40b7:0x35cabdf264de6026,89608b0b613ffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,61.296399844995726,80.07663358839622,71.43725695368471,0.6261114578517117,0.37388854214828826,69.79076486279541,4.2.3,IND
POI_IND_9999_0x3be7cfc4f8606e05:0xc5e9c8475139055a,89608b0168fffff,Maharashtra,Mumbai,IN.MH.AA,Mumbai,Greater Mumbai,35.89425293214655,74.34657527471707,17.58437498070628,0.8280613645743454,0.1719386354256545,74.08754013736439,4.2.3,IND
POI_IND_9999_0x3be7b9ab978f6b7b:0x229ef087585a8ba3,89608b5a5a7ffff,Maharashtra,Thane,IN.MH.TN,Kalyan,Kalyan-Dombivli,61.56629107299527,79.50674753188459,66.93297735050353,0.5879892195490384,0.4120107804509616,69.88146247775995,4.2.3,IND
POI_IND_9999_0x3be7b7a9d209b559:0x2d6e81a09f8bd2de,89608b465a3ffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,38.08630412451353,78.06985555914282,46.76343287183256,0.648656326,0.35134367435032504,70.99160685794263,4.2.3,IND
POI_IND_9999_0x3be7c9b81c95fe9d:0x5df4c1552fa1fa81,89608b465d3ffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,38.08630412451353,69.59589777958448,42.24862464325963,0.6481498971477463,0.3518501028522537,71.00149616491504,4.2.3,IND
POI_IND_9999_0x3be7c8a645c07565:0x9617fecaf6c05090,89608bcd83bffff,Maharashtra,Thane,IN.MH.TN,Thane,Navi Mumbai,53.12558352916085,78.59360359892794,57.60999313257824,0.6173467589532536,0.3826532410467463,67.68228837,4.2.3,IND
POI_IND_9999_0x3be7afffdf043f7d:0x2efef55daa3aa2fb,89608b189a3ffff,Maharashtra,Mumbai,IN.MH.AA,Mumbai,Greater Mumbai,43.53405717170598,76.51340561,30.667610724228204,0.8158935141542488,0.1841064858457512,72.22134814298177,4.2.3,IND
POI_IND_9999_0x3be7c96918fb097f:0xf2c3d10e6b003994,89608b19e63ffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,68.69313200322979,61.72737369747402,67.54634984662599,0.5797861376445346,0.4202138623554653,68.76551601239018,4.2.3,IND
POI_IND_9999_0x3be7b938ef540a91:0x33ac08d2621afb6f,89608b423bbffff,Maharashtra,Thane,IN.MH.TN,Thane,Thane,68.40572587,79.53644760797043,72.78414833820692,0.6071738327899179,0.39282616721008207,69.04448407365855,4.2.3,IND
POI_IND_9999_0x3be7b6fcda7b20b7:0x89dc2f78ec6d7699,89608b0b657ffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,38.08630412451353,79.48298937671163,48.76199280882493,0.6289836736436684,0.37101632635633164,69.91699753183141,4.2.3,IND
POI_IND_9999_0x3be7af79a4885eff:0x7ec799fb3e2d7b44,89608b4db1bffff,Maharashtra,Palghar,IN.MH.PL,Vasai,Vasai-Virar City,2.775301297080252,88.49447724220909,60.062867981406086,0.17097593591924923,0.8290240640807507,58.743895498741864,4.2.3,IND
POI_IND_9999_0x3be7c7cdeb4ed99f:0xf4882e58b42b51fa,89608b54c87ffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,38.08630412451353,70.04241238205987,43.47617725,0.6278702211917401,0.37212977880826004,70.08185476101912,4.2.3,IND
POI_IND_9999_0x3be7cee46e5a4cff:0x22175aefb1d734cb,89608b4e123ffff,Maharashtra,Thane,IN.MH.TN,Thane,Mira-Bhayandar,59.42432643876168,83.06555306,66.19742991223956,0.6170507766831351,0.38294922331686493,71.10927080082743,4.2.3,IND
POI_IND_9999_0x3be7b9277b7cb5e7:0x75a8cdc7b437bd97,89608b51087ffff,Maharashtra,Thane,IN.MH.TN,Kalyan,Kalyan-Dombivli,69.12316367462842,72.52393459,69.31517474776422,0.5912343187067508,0.4087656812932493,69.46857450150486,4.2.3,IND
POI_IND_9999_0x3be7c1470dadc057:0xe4053239c4f77b5a,89608bcdd6fffff,Maharashtra,Thane,IN.MH.TN,Thane,Navi Mumbai,64.58838268599183,79.74265726154903,69.05525970791739,0.620225855,0.37977414535022597,67.58212650109489,4.2.3,IND
POI_IND_9999_0x3be7cf2c101d7649:0xd1dc7fc6d5eccbfc,89608b19b2fffff,Maharashtra,Mumbai,IN.MH.AA,Mumbai,Greater Mumbai,70.16313036059366,72.07081535373057,69.25929535814018,0.7977817092465559,0.20221829075344416,78.21938967752537,4.2.3,IND
POI_IND_9999_0x3be7b0c24fc62a8d:0x590d707bd0000000,89608b454abffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,54.59675476229397,65.18491871403087,56.51238212,0.6286453408996955,0.3713546591003044,70.73597168985357,4.2.3,IND
POI_IND_9999_0x3be7c9006d491371:0x582d2165770bf1f8,89608b0b32fffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,87.19978379600963,66.73210891,89.27070878897749,0.6489828116057957,0.35101718839420415,70.43910665400533,4.2.3,IND
POI_IND_9999_0x3be7c30066218819:0x665e29636268046f,89608bccc0bffff,Maharashtra,Thane,IN.MH.TN,Thane,Navi Mumbai,33.53040653886503,77.95560150025571,37.936211186948796,0.6286871925774496,0.37131280742255035,67.32489945576128,4.2.3,IND
POI_IND_9999_0x3be7c7cfaaaaaaab:0xe138828d3641dc06,89608b569c7ffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,82.06598324283958,75.98555431471641,88.75002736824801,0.6065695305916983,0.3934304694083018,69.33066994,4.2.3,IND
POI_IND_9999_0x3be7b716bb3bda57:0xc01686d6d0a4994c,89608b44563ffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,57.08468379812135,66.49637741831292,59.69382653759029,0.6248517294409073,0.3751482705590927,70.81692410812511,4.2.3,IND
POI_IND_9999_0x3be7c63029f642bd:0x1bc20961bba23e67,89608b56a17ffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,60.729798655767546,73.43920952,67.31377232658372,0.6157434082374589,0.3842565917625412,69.76988084240014,4.2.3,IND
POI_IND_9999_0x3be7c7cc74937a79:0x65367a02cf40aa9a,89608b1920fffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,38.08630412451353,55.15705742027531,36.79748151145083,0.5599967493372517,0.44000325066274826,68.80257860203042,4.2.3,IND
POI_IND_9999_0x3be7cf3ac99549f3:0xb757eaf23fea2b45,89608b465d7ffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,38.08630412451353,74.19063590140308,44.70692178652951,0.6482671684851029,0.35173283151489715,70.99958467,4.2.3,IND
POI_IND_9999_0x3be7af256a82633f:0xe03d3136d96e4007,89608b445b7ffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,38.08630412451353,62.267705838087444,38.93350506886691,0.6314428248933486,0.3685571751066514,70.92056178409402,4.2.3,IND
POI_IND_9999_0x3be7ce0d1657baa7:0xe7c6df380000d322,89608b0140bffff,Maharashtra,Mumbai,IN.MH.AA,Mumbai,Greater Mumbai,75.72588910827251,71.21485716240016,77.37250778822872,0.8284049147303569,0.1715950852696431,72.81370830430372,4.2.3,IND
POI_IND_9999_0x3be7c1687ff3e3ef:0xe294b773ecf2b495,89608b45667ffff,Maharashtra,Thane,IN.MH.TN,Thane,Mira-Bhayandar,89.46168588161302,82.61390494011553,94.32585678257527,0.6175397421702647,0.3824602578297353,70.52085064160913,4.2.3,IND
POI_IND_9999_0x3be7bb1c3253563f:0xa4581f6d67599046,89608b51633ffff,Maharashtra,Thane,IN.MH.TN,Kalyan,Kalyan-Dombivli,90.46005263530112,86.37728880976289,97.2965957,0.5890567490290939,0.410943251,69.71609379407255,4.2.3,IND
POI_IND_9999_0x3be7b05c0eec0e5d:0x7bc223270b2a3c72,89608b4610bffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,64.66375896358156,74.36465368790844,71.14180511,0.6432736395513873,0.3567263604486127,71.04483611341583,4.2.3,IND
POI_IND_9999_0x3be7b7002d2f7fdd:0x2c369b50cde8dc58,89608b46347ffff,Maharashtra,Mumbai Suburban,IN.MH.MU,Mumbai Suburban,Mumbai Suburban,65.6500193,75.77454051744441,72.96520511730759,0.6374847490797061,0.3625152509202938,70.99581833172765,4.2.3,IND
POI_IND_9999_0x3be7ce8bf751d3b3:0x3b14245b38abb245,89608b199b7ffff,Maharashtra,Mumbai,IN.MH.AA,Mumbai,Greater Mumbai,35.89425293214655,60.719276170756544,14.810932292716966,0.7943069813607926,0.20569301863920747,75.93466915268537,4.2.3,IND
